,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,0,1,1,2,1,5,8,8,8,0,
1,1,1,4,5,5,6,6,6,6,0,
2,2,2,2,2,6,5,8,8,8,0,
3,1,1,4,4,4,7,7,7,7,2,
4,0,1,3,2,1,5,8,8,8,0,
5,0,2,2,2,6,5,0,5,10,0,
6,0,1,4,5,5,6,6,6,6,0,
7,0,0,0,5,5,6,6,6,5,0,
8,0,0,0,5,5,5,5,5,5,4,
9,0,0,4,4,4,4,4,4,4,2,
10,2,2,2,5,6,6,6,6,6,0,
11,0,2,2,2,2,5,5,5,10,0,
12,2,1,1,5,5,6,6,6,6,0,
13,0,0,4,4,4,4,4,4,4,2,
14,2,3,3,3,3,3,3,3,3,1,
15,2,3,3,3,3,3,3,3,3,1,
16,2,2,2,3,6,7,5,7,10,1,
17,2,3,3,3,3,3,3,3,3,1,
18,2,3,3,3,3,3,3,3,3,1,
19,2,3,3,3,3,3,3,3,3,1,
20,2,3,3,3,3,3,3,3,3,1,
21,2,2,2,5,5,6,6,6,6,0,
22,2,3,3,3,3,3,3,3,3,1,
23,0,0,4,4,4,4,4,9,9,2,
24,1,1,4,4,4,4,4,9,9,2,
25,1,2,2,1,1,7,7,9,9,1,
26,0,0,4,4,4,4,4,4,4,2,
27,1,2,1,1,1,7,7,7,7,4,
28,1,2,2,2,6,7,7,7,7,3,
29,1,1,1,1,1,1,1,1,1,4,
30,1,2,2,2,6,7,7,7,7,3,
31,1,2,2,2,6,7,7,7,7,3,
32,2,2,2,2,6,7,7,7,7,3,
33,1,2,2,2,6,7,7,7,7,3,
34,1,1,4,4,4,7,7,9,9,2,
35,0,3,3,2,6,5,8,8,8,0,
36,1,2,1,5,1,7,7,7,5,4,
37,1,1,1,1,1,1,1,1,1,4,
38,1,1,1,1,1,7,7,7,7,4,
39,1,1,1,1,1,1,1,1,1,4,
40,2,2,2,5,2,2,2,2,2,4,
41,2,2,2,5,2,2,2,2,2,4,
42,2,2,2,5,2,2,2,2,2,4,
43,2,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,1,4,
45,1,1,1,1,1,1,1,1,1,4,
46,1,1,1,1,1,1,1,1,1,4,
47,0,0,0,1,1,0,4,0,4,4,
48,1,1,1,1,1,1,1,1,1,4,
49,1,2,1,1,1,1,1,1,1,4,
50,1,1,1,1,1,1,1,1,1,4,
51,2,1,1,1,1,1,1,1,1,4,
52,1,1,1,1,1,1,5,5,10,4,
53,1,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.09212121822372105,0.07691704877976996,0.09863988206231734,0.15333734751765657,0.1313765774072912,0.13986219226005728,0.13460537529508898,0.12861058946502507,0.12835618135678528,0.1673560431606733,
NMI,0.28300416050338034,0.36863007366833239,0.53260594292807562,0.74514124312266783,0.65665873552549525,0.67840679710466056,0.63642384772871063,0.66131760334439327,0.64042409887524232,1.0,
Silhoutte,0.10593381,0.07548071,0.10242885,0.17332973,0.18225952,0.25698046,0.22670911,0.26278949,0.27065179,0.15037968,
