,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,2,6,2,2,2,0,
1,2,3,3,3,6,2,2,2,0,
2,2,3,3,3,6,2,2,2,0,
3,0,3,3,3,3,3,3,3,1,
4,2,2,2,2,6,2,2,2,0,
5,1,0,4,4,4,4,4,4,0,
6,2,3,3,3,6,2,2,2,0,
7,1,3,4,4,6,2,8,9,0,
8,0,0,4,4,4,4,8,9,0,
9,0,3,3,3,3,3,3,3,1,
10,0,0,4,4,4,4,4,4,0,
11,0,0,4,4,4,4,4,4,0,
12,1,3,4,4,4,4,4,4,0,
13,2,2,4,3,3,3,8,8,0,
14,2,2,2,2,2,7,7,7,0,
15,2,2,2,2,2,7,7,7,0,
16,2,2,2,2,2,7,7,7,0,
17,2,2,2,2,2,7,7,7,0,
18,2,2,2,2,2,7,7,7,0,
19,2,2,2,2,2,7,7,7,0,
20,2,2,2,2,2,7,7,7,0,
21,2,2,2,2,2,7,7,7,0,
22,1,1,1,1,1,1,1,1,3,
23,0,3,3,3,3,3,3,3,1,
24,0,3,3,3,3,3,3,3,1,
25,1,1,1,5,5,5,5,5,2,
26,2,2,2,2,2,7,8,8,0,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,3,
30,1,1,1,5,5,5,5,5,2,
31,1,1,1,5,5,5,5,5,2,
32,1,1,1,5,5,5,5,5,2,
33,1,1,1,5,5,5,5,5,2,
34,1,1,1,5,5,5,5,5,2,
35,2,3,2,2,6,2,2,2,0,
36,1,1,1,1,1,1,1,1,3,
37,1,1,1,1,6,6,6,6,3,
38,1,1,1,1,2,6,6,6,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,3,
41,1,1,4,1,1,6,6,6,3,
42,1,1,1,1,1,1,1,1,3,
43,1,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,3,
46,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,1,1,1,1,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,1,1,1,1,1,1,1,1,3,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.154309745995225,0.16758492063041974,0.16453452717291142,0.16837373342612386,0.18153986561058783,0.18251617592493682,0.17256592303166374,0.17199290442692153,0.20710113848239486,
NMI,0.5945705236101344,0.65550695109656387,0.63051382454766647,0.76769531150778336,0.6845985584967853,0.73886886294249876,0.74948123625288632,0.73953820679482674,1.0,
Silhoutte,0.16642708,0.20970412,0.23281479,0.19178686,0.29763031,0.34964554,0.36359765,0.36812563,0.18235474,
