,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,3,3,3,3,3,3,3,6,0
1,0,3,3,3,3,3,3,3,6,0
2,1,3,3,3,3,3,3,3,6,0
3,2,3,4,4,4,7,7,7,0,1
4,1,3,3,3,3,3,3,3,6,0
5,2,2,2,2,2,2,2,2,0,2
6,2,2,2,2,2,2,2,2,0,0
7,2,2,2,2,2,2,2,2,0,3
8,1,1,4,4,4,4,4,4,3,4
9,0,3,4,4,4,7,7,7,0,5
10,2,2,2,2,2,2,7,9,0,3
11,2,2,2,2,2,2,2,2,0,3
12,2,2,2,2,2,2,2,2,0,3
13,2,2,2,2,2,2,2,2,0,3
14,2,2,2,2,2,7,7,7,0,3
15,2,2,2,2,2,2,2,2,0,2
16,2,2,2,2,2,2,2,2,0,2
17,2,2,2,2,2,2,2,2,0,2
18,2,2,2,2,2,2,2,2,0,2
19,2,2,2,2,2,2,2,2,0,2
20,2,2,2,2,2,2,2,2,0,3
21,0,3,4,4,4,4,4,4,3,4
22,99,99,99,99,99,99,99,99,99,99
23,1,3,1,1,4,7,1,1,4,1
24,99,99,99,99,99,99,99,99,99,99
25,1,1,1,1,1,1,1,1,4,1
26,2,2,2,2,2,2,2,2,0,3
27,1,1,1,1,1,1,1,1,4,1
28,1,1,1,1,1,1,1,1,4,6
29,1,1,1,1,1,1,1,1,4,6
30,0,2,4,5,5,5,5,5,6,5
31,0,0,4,5,5,5,5,5,6,5
32,0,0,4,5,5,5,5,9,6,5
33,2,2,1,5,5,5,5,5,6,7
34,2,2,4,5,5,5,5,5,6,7
35,0,3,3,3,3,3,3,3,6,0
36,1,1,4,4,4,4,4,4,3,4
37,2,2,2,4,6,7,8,8,4,8
38,1,1,1,1,1,1,8,8,4,8
39,1,1,1,1,1,1,1,1,4,6
40,1,1,1,1,1,1,1,1,4,6
41,0,0,0,1,1,1,6,6,4,5
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,4,1
44,1,1,1,1,1,1,1,1,4,6
45,1,1,1,1,1,1,1,1,4,6
46,1,1,1,1,1,1,1,1,4,6
47,2,2,4,4,4,4,8,8,3,8
48,1,1,1,1,1,1,1,1,4,6
49,1,1,1,5,5,5,5,9,6,7
50,0,0,0,0,6,6,6,6,4,5
51,1,1,1,1,6,1,1,1,4,1
52,1,1,1,1,6,6,6,6,4,1
53,1,1,1,1,1,1,1,1,4,1
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.08382865693827349,0.10608558771415057,0.11409469922630895,0.1338430294009955,0.12074322263467971,0.12319845919745179,0.12021901167587519,0.11489210285266939,0.14626503337841892,0.07963295943884459
NMI,0.39871991229813586,0.39703692103053223,0.64603416760029941,0.80817167830937398,0.78073571846168111,0.80602501970253393,0.79535501705518885,0.75490851028401862,1.0,0.60731218693470834
