,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,2,5,5,5,5,0,
1,1,2,2,2,6,7,7,7,0,
2,2,2,2,2,5,5,5,5,0,
3,2,3,3,3,3,3,3,3,2,
4,2,2,2,2,5,5,5,5,0,
5,2,2,2,2,5,5,5,5,0,
6,0,1,1,4,6,7,7,7,2,
7,0,0,4,4,6,6,6,6,1,
8,0,0,4,4,6,6,6,6,1,
9,2,3,3,3,3,3,3,3,2,
10,0,3,3,3,3,3,3,3,2,
11,2,2,2,2,5,5,5,9,0,
12,0,3,3,4,6,7,7,7,2,
13,2,3,3,3,3,3,3,3,2,
14,2,3,3,5,2,2,2,2,2,
15,2,2,2,5,2,2,2,2,2,
16,2,2,2,5,2,2,2,2,2,
17,2,2,2,5,2,2,2,2,2,
18,2,2,2,5,2,2,2,2,2,
19,2,2,4,5,2,2,8,8,2,
20,2,2,4,5,4,4,4,4,2,
21,2,3,3,5,6,7,7,7,2,
22,2,2,1,1,2,2,2,2,2,
23,1,3,3,3,3,3,3,3,2,
24,1,3,3,3,3,3,3,3,2,
25,1,3,3,3,3,3,8,8,2,
26,2,3,3,5,2,2,2,2,2,
27,2,2,2,2,5,5,5,5,0,
28,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,4,
30,1,1,4,4,4,4,4,4,3,
31,0,0,4,4,4,4,4,4,3,
32,1,1,4,4,4,4,4,4,3,
33,1,1,2,1,1,1,1,1,0,
34,1,1,1,1,1,1,1,1,4,
35,2,2,2,2,5,5,5,5,0,
36,1,1,1,1,1,1,1,1,4,
37,1,1,1,5,6,1,8,8,4,
38,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,4,
42,1,1,1,1,1,1,1,1,4,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,1,1,1,1,1,1,1,1,4,
46,0,0,0,5,6,4,8,8,4,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,1,1,1,4,
49,1,1,1,1,1,1,1,1,4,
50,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,4,
52,0,0,0,0,0,0,0,9,0,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,1,1,1,1,1,1,1,1,4,
Modularity,0.11199129602327595,0.11873623016315557,0.12079098432844501,0.13844906518050976,0.14119551738543382,0.14339171730149392,0.13760749946530001,0.13517522937987597,0.1665108096250143,
NMI,0.3886367207823419,0.57167704927744245,0.65011339862903594,0.65407488860252361,0.67271083495752859,0.73053581177940619,0.7035446268458283,0.69855013301911029,1.0,
Silhoutte,0.1518076,0.14755915,0.1442887,0.21210907,0.24200484,0.26225043,0.28609751,0.29883574,0.19728606,
