,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,5,5,5,5,5,0,
1,2,2,0,2,6,6,6,6,0,
2,1,1,1,1,5,5,5,5,0,
3,0,3,3,5,6,6,6,9,1,
4,1,1,1,5,5,5,5,5,0,
5,1,1,1,1,1,1,1,1,0,
6,0,0,0,0,6,6,6,6,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,2,3,3,5,6,6,6,9,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,7,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,4,1,1,1,7,7,0,
23,2,3,3,5,6,6,6,9,1,
24,0,3,3,3,3,3,3,3,1,
25,2,2,4,0,0,0,8,8,2,
26,0,3,3,3,3,3,3,3,1,
27,2,2,4,4,4,4,4,4,2,
28,2,2,4,4,4,4,4,4,2,
29,2,3,2,3,3,3,3,3,2,
30,2,2,4,4,4,4,4,4,2,
31,2,2,4,4,4,4,4,4,2,
32,2,2,4,4,4,4,4,4,2,
33,2,2,4,4,4,4,4,4,2,
34,2,2,2,2,2,2,2,2,2,
35,1,1,1,5,5,5,5,5,0,
36,0,0,3,2,3,7,7,7,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,0,0,0,0,0,7,8,8,2,
42,2,2,2,2,2,2,2,2,2,
43,0,3,3,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,8,8,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,8,2,2,
52,0,0,0,3,3,7,8,8,0,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.24071140309169034,0.25309711441618654,0.23411836383713405,0.2079891389490094,0.21156091514201306,0.21315987811471665,0.19214047815884835,0.20242437150658707,0.27112501312386506,
NMI,0.58626783997774701,0.69271319333282333,0.64896105421215622,0.53604885470474395,0.59649172771552994,0.60607258329751879,0.55183836179367429,0.607532136342681,1.0,
Silhoutte,0.19691307,0.2245783,0.23654762,0.19587665,0.21436326,0.22258576,0.23373627,0.25513243,0.21636282,
