,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,0,0,6,6,8,9,2,
1,1,1,3,3,4,7,8,8,2,
2,0,1,4,4,4,4,4,4,2,
3,1,3,3,3,3,3,3,3,1,
4,0,0,1,1,6,6,8,9,2,
5,1,3,0,0,6,6,8,8,1,
6,1,3,3,3,3,3,3,8,1,
7,1,3,3,3,3,3,3,3,1,
8,1,1,4,4,4,7,7,7,3,
9,2,2,4,4,4,4,4,4,2,
10,1,3,3,3,3,3,3,3,1,
11,1,3,3,3,3,3,3,3,1,
12,1,3,3,3,3,3,3,3,1,
13,1,3,3,3,3,3,3,3,1,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,3,2,1,1,1,8,8,1,
22,1,1,1,1,1,1,1,1,0,
23,1,3,3,3,3,3,3,3,1,
24,1,3,3,3,3,3,3,3,1,
25,2,1,2,1,1,1,1,1,3,
26,2,1,1,1,1,1,1,1,0,
27,1,3,3,3,3,3,3,3,1,
28,1,3,3,3,3,3,3,3,1,
29,2,2,2,2,2,2,2,2,3,
30,0,2,4,4,4,4,4,4,2,
31,0,0,4,4,4,4,4,4,2,
32,0,0,0,5,5,5,5,5,2,
33,2,2,2,2,2,2,2,2,3,
34,0,3,4,4,4,4,4,4,2,
35,0,0,1,0,6,6,6,6,3,
36,0,1,4,4,4,7,7,7,3,
37,2,2,2,2,2,2,2,6,3,
38,2,2,2,2,2,2,2,2,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,2,5,5,5,5,5,3,
41,2,2,2,5,5,5,5,5,3,
42,2,2,2,5,5,5,5,5,3,
43,2,2,2,5,5,5,5,5,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,1,3,3,3,3,3,3,3,1,
47,1,0,0,0,0,0,0,3,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,0,3,3,5,5,5,5,5,1,
51,2,2,4,5,5,7,7,7,3,
52,1,3,3,3,6,6,6,6,1,
53,2,2,4,5,6,6,6,6,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11721334046027096,0.10324484826266614,0.11615059300305014,0.11835756978687834,0.12373398462041094,0.12341482200559675,0.1233916835247371,0.11577397306330944,0.14934147561753774,
NMI,0.47263331438318629,0.63388819465554336,0.61548416509146919,0.53544036781912252,0.57558722300919263,0.58933247441690084,0.65386807906668198,0.61808929575321192,1.0,
Silhoutte,0.13311577,0.09908582,0.14083539,0.16948132,0.18902025,0.21212619,0.24655611,0.22429777,0.15560872,
