,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,3,3,3,3,3,3,1,
1,0,3,3,3,3,3,3,3,1,
2,1,3,3,3,3,3,3,3,1,
3,2,3,4,4,4,4,4,4,2,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,1,1,4,4,4,4,4,4,2,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,1,1,4,4,4,4,4,4,2,
24,1,1,1,1,2,2,2,2,1,
25,1,1,2,2,2,2,2,2,1,
26,0,0,0,0,0,0,0,0,0,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,2,2,3,5,5,5,5,5,1,
30,0,3,4,2,4,7,7,9,2,
31,2,3,4,4,4,4,4,4,2,
32,1,1,1,1,1,1,7,9,2,
33,2,2,2,2,2,2,2,2,1,
34,2,2,2,5,5,5,5,5,1,
35,2,2,2,2,2,2,2,2,1,
36,2,1,1,1,1,1,1,7,1,
37,0,0,0,0,0,0,0,0,1,
38,2,3,4,4,6,6,6,6,1,
39,2,3,4,4,6,6,6,6,1,
40,2,3,4,4,6,6,6,6,1,
41,2,3,4,4,6,6,6,6,1,
42,2,3,4,4,6,6,6,6,1,
43,2,2,4,5,5,5,5,5,1,
44,2,2,2,2,2,2,2,2,1,
45,2,3,4,5,5,5,8,8,1,
46,2,2,2,2,5,5,5,7,1,
47,0,3,4,5,5,5,8,8,1,
48,2,2,4,5,6,6,6,6,1,
49,2,2,2,2,2,2,2,2,1,
50,1,1,1,1,1,1,1,1,1,
51,2,2,2,2,2,7,7,7,1,
52,1,3,3,3,3,3,3,3,1,
53,2,2,2,2,2,7,2,7,1,
54,0,0,0,0,0,0,8,8,1,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11883797928590566,0.13118896069780006,0.12575179274799075,0.1266470302052055,0.13329879111293627,0.12809012601286449,0.12598585849900312,0.1258130156194657,0.17307013657975662,
NMI,0.32570623795381737,0.39466595433630136,0.44849196974232952,0.42133500603749813,0.56768615504749109,0.52620293017435527,0.57614092023894792,0.6220203035824946,1.0,
Silhoutte,0.19157103,0.22295379,0.23472837,0.25882494,0.29424206,0.28581453,0.31194152,0.32299544,0.22995592,
