,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,4,5,5,5,5,5,2,
1,99,99,99,99,99,99,99,99,99,
2,2,2,4,5,5,5,5,5,2,
3,1,3,1,1,4,4,4,4,3,
4,2,2,4,5,5,5,5,5,2,
5,1,3,3,3,3,3,3,3,2,
6,1,1,1,1,1,1,1,1,1,
7,1,1,1,1,3,3,3,3,1,
8,1,1,1,1,1,1,1,1,1,
9,1,3,4,4,4,4,4,4,3,
10,1,1,1,1,1,1,1,1,1,
11,0,0,0,0,0,7,8,8,4,
12,1,1,1,1,1,1,1,1,1,
13,0,1,1,5,6,6,6,6,2,
14,0,3,3,3,3,3,3,3,2,
15,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,
20,1,1,1,1,1,1,1,1,1,
21,1,1,1,1,1,1,1,1,1,
22,0,3,4,4,4,4,4,4,2,
23,0,3,3,3,3,3,3,3,2,
24,2,2,2,2,2,2,2,2,4,
25,2,2,2,2,2,2,2,2,4,
26,0,1,1,5,6,6,6,6,2,
27,2,3,3,3,3,3,3,3,2,
28,2,3,4,4,4,4,4,4,3,
29,2,3,3,3,3,3,3,3,2,
30,1,3,4,4,4,4,4,4,3,
31,1,3,4,4,4,4,4,4,3,
32,1,3,4,4,4,4,4,4,3,
33,1,3,4,4,4,4,4,4,3,
34,2,3,4,4,4,4,4,4,3,
35,2,2,3,5,5,5,5,5,2,
36,2,2,2,2,2,7,7,7,4,
37,2,2,2,2,2,7,7,7,4,
38,2,2,2,2,2,7,7,7,4,
39,2,2,2,2,2,1,1,7,4,
40,2,2,2,2,2,2,2,2,4,
41,2,2,2,2,2,2,2,2,4,
42,2,2,2,2,2,2,2,2,4,
43,0,0,0,0,5,5,8,9,2,
44,2,2,2,2,2,2,2,2,4,
45,0,3,3,5,6,6,6,6,2,
46,0,2,3,3,5,7,8,8,4,
47,2,2,2,2,2,7,7,7,4,
48,2,2,2,2,2,2,2,2,4,
49,2,2,2,2,2,2,2,2,4,
50,2,2,2,2,2,2,2,2,4,
51,2,3,3,3,6,6,6,6,2,
52,2,2,2,2,5,2,2,2,4,
53,2,2,2,2,2,7,7,7,4,
54,0,0,0,0,0,5,0,9,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.14771722816900637,0.1422975088322151,0.14230121842366888,0.15747560141347938,0.15572032167563565,0.14745958812056445,0.14647141641331374,0.14728627402799294,0.17664031809695918,
NMI,0.48773744457479157,0.62587324174179149,0.66386569964229003,0.75563575974089925,0.72759079773744406,0.73509563643010711,0.68814295369732958,0.74388188934633548,1.0,
Silhoutte,0.13471087,0.1290138,0.15551714,0.21945422,0.22898089,0.22011565,0.24759682,0.27243297,0.18952559,
