,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,2,
1,0,0,0,0,6,6,6,6,2,
2,0,3,4,4,4,4,4,4,2,
3,2,2,2,2,2,2,8,8,1,
4,1,3,4,4,4,4,4,4,2,
5,2,2,2,2,2,2,2,2,1,
6,2,2,2,2,6,6,6,6,1,
7,0,0,0,5,5,5,5,5,1,
8,0,0,0,5,5,5,5,5,2,
9,1,3,3,3,3,3,3,3,0,
10,1,3,3,3,3,3,3,3,0,
11,2,2,2,2,2,2,2,2,1,
12,2,2,4,2,2,4,2,2,1,
13,2,2,2,2,2,2,2,9,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,2,3,3,3,6,3,6,9,0,
24,1,1,1,1,1,1,1,1,3,
25,1,1,1,1,1,1,1,1,3,
26,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,1,1,3,
28,2,2,2,2,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,3,
30,0,3,3,3,3,3,3,3,0,
31,0,3,3,3,3,3,3,3,0,
32,0,3,3,3,3,3,3,3,0,
33,1,3,3,3,3,3,3,3,0,
34,1,1,1,1,1,1,1,1,3,
35,0,3,4,4,4,4,4,4,2,
36,0,0,0,5,5,5,5,5,2,
37,1,1,1,1,1,1,1,1,3,
38,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,6,7,7,7,3,
41,0,0,4,5,6,7,7,7,3,
42,2,2,4,5,6,7,7,7,3,
43,1,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,1,3,
45,2,2,2,2,2,5,8,8,1,
46,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,1,1,1,1,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09801942612294962,0.1308090881275356,0.1488061119347852,0.1513712722331332,0.14512846416851083,0.1417222956703099,0.14319685000183868,0.1384434948062527,0.15794998517382489,
NMI,0.48285922144063603,0.67670042660478813,0.76586140892834376,0.80604465735567266,0.73004340196113415,0.74018224615170303,0.74108025229707519,0.73180539605880668,1.0,
Silhoutte,0.11538931,0.16785441,0.23283438,0.2604366,0.27973428,0.29010616,0.27267683,0.27191233,0.19171838,
