,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,3,4,5,5,5,5,5,2,
1,0,0,0,0,0,0,3,9,2,
2,2,3,4,5,5,5,5,5,2,
3,0,3,3,3,3,3,3,3,1,
4,0,0,4,5,5,5,5,5,2,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,0,3,3,3,3,3,3,3,1,
10,1,1,1,1,1,1,1,1,0,
11,2,2,2,2,2,2,2,2,3,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,2,3,3,3,3,3,3,3,1,
24,2,2,2,2,2,2,2,2,3,
25,2,3,2,2,2,7,7,7,3,
26,1,1,1,1,1,1,1,1,0,
27,1,1,1,1,1,1,1,1,0,
28,2,2,2,2,2,2,8,8,3,
29,2,2,2,2,2,2,2,2,3,
30,0,3,3,3,6,6,8,8,3,
31,0,0,0,0,6,6,6,6,3,
32,0,0,0,0,6,6,6,6,3,
33,2,2,2,2,2,2,2,2,3,
34,2,2,2,2,2,2,2,2,3,
35,0,3,4,5,5,5,5,5,2,
36,2,2,4,4,6,7,7,7,3,
37,2,2,2,2,2,2,2,9,3,
38,2,2,2,2,2,2,2,9,3,
39,2,2,2,2,2,2,2,2,3,
40,1,3,4,4,4,4,4,4,2,
41,0,3,4,4,4,4,4,4,2,
42,1,3,4,4,4,4,4,4,2,
43,0,3,4,4,4,4,4,4,2,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,2,2,2,2,2,2,2,2,3,
47,2,2,4,4,6,7,7,7,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,2,2,2,2,2,2,2,2,3,
51,2,2,2,2,2,2,2,2,3,
52,2,2,2,2,2,2,2,2,3,
53,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.18691498114051242,0.2293834697504526,0.22945180934886816,0.22623454790993555,0.22529981748896674,0.2218485657464183,0.21898870928248143,0.20748784746592439,0.24394428212615915,
NMI,0.60488814106957933,0.75332432177775532,0.78881080822588201,0.77219215182370182,0.86795060003512037,0.84175331443097434,0.80275386361003265,0.78023402583028645,1.0,
Silhoutte,0.24806857,0.32556309,0.36584719,0.37322419,0.39675868,0.39307639,0.35760205,0.38351513,0.35540948,
