,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,0,4,4,4,4,6,6,0,
1,1,1,1,1,1,1,1,1,1,
2,1,3,3,3,3,3,3,3,2,
3,1,1,1,2,2,2,2,2,2,
4,2,2,4,4,4,4,6,6,0,
5,1,1,1,1,1,1,1,1,1,
6,1,1,1,1,1,1,1,1,1,
7,1,1,1,1,1,1,1,1,1,
8,1,1,1,1,1,1,1,1,1,
9,0,3,3,3,6,6,8,8,2,
10,1,1,1,1,1,1,1,1,2,
11,2,2,2,2,2,2,2,2,3,
12,1,1,1,1,1,1,1,1,1,
13,1,1,1,1,1,1,1,1,1,
14,2,2,4,4,6,6,4,4,1,
15,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,
20,1,1,1,1,1,1,1,1,1,
21,1,1,1,1,1,1,1,1,1,
22,1,1,1,1,1,1,1,5,1,
23,2,2,2,2,5,5,2,5,3,
24,0,0,4,4,6,6,4,4,1,
25,0,0,4,4,6,6,4,4,1,
26,1,1,4,5,5,5,5,5,1,
27,2,2,2,2,2,2,2,2,3,
28,2,2,2,2,2,2,2,2,3,
29,2,2,2,2,2,2,2,2,3,
30,0,3,3,3,3,3,3,3,2,
31,0,3,3,3,3,3,3,3,2,
32,1,3,3,3,3,3,3,3,2,
33,2,3,3,3,3,3,3,3,2,
34,2,3,3,3,3,3,3,3,2,
35,0,0,4,4,4,4,6,6,0,
36,2,2,2,2,2,2,2,2,3,
37,2,2,2,2,2,2,2,2,3,
38,0,2,2,0,0,0,0,9,3,
39,2,2,2,2,2,2,2,9,3,
40,2,2,2,2,2,7,7,7,3,
41,2,2,2,2,6,7,7,7,3,
42,2,2,2,2,2,2,2,2,3,
43,2,2,2,5,5,7,7,7,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,5,5,5,5,5,3,
46,2,2,2,2,2,2,2,2,3,
47,2,2,2,2,2,2,2,2,3,
48,0,0,4,4,4,4,6,6,3,
49,2,2,2,2,2,2,2,2,3,
50,2,2,2,2,2,2,2,2,3,
51,2,2,2,0,2,5,5,5,3,
52,2,2,2,2,2,2,2,0,3,
53,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09046269442628802,0.10972834770925192,0.12519458210457962,0.11311877208138355,0.10940403518033341,0.10644344245106924,0.10735473300553763,0.10248982077833829,0.13605408251952184,
NMI,0.43557538361543163,0.68539612861871424,0.75574177076454274,0.65206161805710627,0.62653218961680612,0.63709064143539373,0.66684451778553455,0.6239368666985583,1.0,
Silhoutte,0.09858503,0.13553378,0.16173004,0.15052094,0.15924807,0.19459311,0.20362409,0.19562272,0.13525264,
