,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,2,0,6,6,6,6,1,
1,0,0,0,0,0,7,7,7,0,
2,2,3,3,3,3,3,3,3,0,
3,2,2,4,4,4,4,4,4,1,
4,0,2,0,0,6,6,6,6,1,
5,2,3,3,3,3,3,3,3,0,
6,0,0,2,2,2,7,7,7,0,
7,2,3,3,1,1,1,1,1,2,
8,2,3,3,3,3,3,3,3,0,
9,2,2,4,4,4,4,4,4,1,
10,0,2,2,0,6,6,6,6,1,
11,0,3,3,3,3,3,3,3,0,
12,1,1,1,1,1,1,1,2,2,
13,2,1,1,1,1,1,1,1,2,
14,2,3,3,5,5,5,5,3,0,
15,2,1,1,1,1,1,4,4,1,
16,2,3,3,3,3,3,3,3,0,
17,2,3,3,3,3,3,3,3,0,
18,2,3,3,3,3,3,3,3,0,
19,2,2,4,4,4,4,4,4,1,
20,2,2,1,1,1,1,1,1,1,
21,2,2,3,3,3,7,7,7,0,
22,2,2,4,4,4,4,4,4,1,
23,1,1,1,1,1,1,1,1,2,
24,1,1,1,1,1,1,1,1,2,
25,2,3,1,5,5,5,5,9,0,
26,0,3,3,5,5,5,5,9,3,
27,1,1,2,2,2,2,2,2,3,
28,2,3,4,4,4,4,4,4,1,
29,1,1,2,2,2,2,2,2,3,
30,2,2,4,4,4,4,4,4,1,
31,2,2,4,4,4,4,4,4,1,
32,2,2,4,4,4,4,4,4,1,
33,2,2,4,4,4,4,4,4,1,
34,1,1,2,5,5,5,5,5,3,
35,1,3,2,2,2,2,2,2,3,
36,0,0,0,5,5,5,5,5,3,
37,2,2,2,2,2,2,2,2,3,
38,2,2,2,2,2,7,0,2,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,0,1,1,1,8,8,3,
41,2,2,2,2,2,2,8,8,3,
42,2,2,2,2,2,2,8,8,3,
43,1,1,2,2,2,2,2,9,3,
44,1,1,2,2,2,2,2,2,3,
45,1,1,3,5,5,5,5,9,3,
46,1,1,1,1,1,1,1,1,2,
47,0,3,3,3,3,3,3,3,0,
48,1,1,2,2,2,2,2,2,3,
49,1,1,2,2,2,2,2,2,3,
50,1,1,2,2,2,2,2,2,3,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,2,
53,1,1,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.08047627336033247,0.09194741330262805,0.09732616306248523,0.1092842691185951,0.10883494221771252,0.1117298395536612,0.11127463573241977,0.11505878151846076,0.14021270550594284,
NMI,0.27020282543616791,0.36169113962864408,0.53790373123074819,0.66436233156010349,0.68355825790104097,0.68340279408127336,0.73764859519697401,0.71675816995421016,1.0,
Silhoutte,0.08730379,0.10514748,0.09965437,0.15525398,0.1548237,0.1974102,0.21495233,0.23386556,0.10964126,
