,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,4,5,5,5,5,5,0,
1,0,0,0,0,6,6,3,3,1,
2,1,3,3,5,5,5,5,5,0,
3,0,3,3,3,3,3,3,3,1,
4,1,3,4,5,5,5,5,5,0,
5,2,2,2,2,2,7,7,7,1,
6,0,0,0,0,6,6,6,6,1,
7,2,2,4,4,6,7,7,7,1,
8,2,2,2,2,6,7,7,7,1,
9,0,0,3,3,3,3,3,3,1,
10,2,2,2,2,2,7,7,7,1,
11,2,2,1,1,1,7,7,9,3,
12,2,2,2,2,2,2,2,2,1,
13,2,3,3,3,3,3,3,3,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,4,4,2,2,2,2,1,
23,1,3,3,3,3,3,3,3,1,
24,2,3,3,3,3,6,6,6,1,
25,0,0,0,0,0,0,0,0,2,
26,0,3,3,3,6,6,6,6,1,
27,1,1,4,4,4,4,4,4,2,
28,1,1,4,4,4,4,4,4,2,
29,1,1,1,1,1,1,1,1,2,
30,1,1,4,4,4,4,4,4,2,
31,1,1,4,4,4,4,4,4,2,
32,1,1,4,4,4,4,4,4,2,
33,1,1,4,4,4,4,4,4,2,
34,1,1,1,1,1,1,1,1,2,
35,0,3,4,5,5,5,5,5,0,
36,0,0,3,3,6,7,8,8,2,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,1,1,1,1,1,1,2,
41,1,1,1,1,1,1,1,1,2,
42,1,1,1,1,1,1,1,1,2,
43,1,3,1,1,1,6,6,6,3,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,0,3,3,0,0,6,8,8,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,3,1,6,0,8,8,2,
52,0,0,0,0,0,0,0,9,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.17970696950118492,0.21801383982095418,0.17494127753035593,0.18626892425284175,0.19053402328987498,0.1770415322277564,0.17511452048424098,0.1750522551924547,0.24601584249982134,
NMI,0.43987275701463696,0.55907528544878127,0.40235279150677261,0.54255337385698221,0.61325599081175031,0.58570542186620744,0.65246479792134227,0.69339548470050971,1.0,
Silhoutte,0.14286091,0.19188513,0.14943048,0.19695373,0.21297894,0.19784221,0.20401146,0.19083638,0.16311103,
