,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,2,2,2,2,2,2,2,2,2,0,
1,2,2,2,2,2,2,2,2,2,0,
2,2,2,2,2,2,2,2,2,2,0,
3,1,1,1,5,5,5,5,5,5,0,
4,2,2,2,2,2,2,2,2,2,0,
5,0,3,4,5,5,5,5,5,5,0,
6,2,2,2,5,5,5,5,5,5,0,
7,0,0,4,4,6,4,4,4,10,0,
8,1,1,4,4,4,4,4,8,4,1,
9,2,2,2,2,2,2,2,2,2,0,
10,1,1,4,4,4,4,4,4,4,0,
11,0,0,4,4,4,4,4,4,4,0,
12,1,3,3,3,3,3,3,3,3,0,
13,1,1,1,5,5,5,5,5,5,0,
14,1,1,1,5,5,7,7,7,7,0,
15,2,3,3,3,3,3,3,3,3,0,
16,2,3,3,3,3,3,3,3,3,0,
17,2,3,3,3,3,3,3,3,3,0,
18,2,3,3,3,3,3,3,3,3,0,
19,2,3,3,3,3,3,3,3,3,0,
20,2,3,3,3,3,3,3,3,3,0,
21,2,2,2,2,2,2,2,2,2,0,
22,2,3,3,3,3,3,3,3,3,0,
23,1,1,4,5,5,5,5,7,7,0,
24,2,2,2,2,4,6,6,6,6,1,
25,2,2,2,2,0,7,7,7,7,0,
26,1,3,3,5,5,5,5,5,5,0,
27,1,1,1,1,1,1,1,8,9,1,
28,1,1,1,1,1,1,8,8,9,1,
29,1,1,1,1,1,1,1,8,9,1,
30,1,1,1,1,6,1,8,1,1,1,
31,1,1,1,1,6,1,8,1,1,1,
32,1,1,1,1,6,1,8,1,1,1,
33,1,1,1,1,6,1,8,1,1,1,
34,1,1,1,1,1,1,1,8,9,1,
35,1,1,1,1,1,1,1,8,9,1,
36,2,2,2,2,2,2,2,2,2,0,
37,2,2,2,2,2,2,2,2,2,0,
38,1,1,1,1,1,1,1,9,9,1,
39,1,1,1,5,1,1,1,9,9,1,
40,2,2,4,5,4,6,6,6,6,1,
41,0,0,4,5,4,6,6,6,6,1,
42,1,1,4,5,4,6,6,9,6,1,
43,0,2,2,2,4,6,6,6,6,1,
44,1,1,1,1,1,1,1,8,9,1,
45,0,0,0,0,0,0,7,9,8,1,
46,2,1,1,1,1,7,1,8,9,1,
47,1,1,1,1,1,1,1,9,9,1,
48,1,1,1,1,1,1,1,8,9,1,
49,1,1,1,1,6,1,8,8,9,1,
50,1,1,1,1,1,1,1,8,9,1,
51,2,2,4,4,1,7,1,8,9,1,
52,2,2,2,2,2,2,2,2,2,0,
53,0,0,0,0,0,7,1,8,10,1,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.13191631953581276,0.15772652318151942,0.17534455518101436,0.17999098944646033,0.18584568653769146,0.2087177946869905,0.19236681519402285,0.17762951329324742,0.1920711156412493,0.26359106199287086,
NMI,0.16479513487519143,0.25982166762302555,0.30423239026879673,0.37160662257051474,0.45940913005782208,0.51395127735964052,0.52476819813491882,0.57813641223013457,0.52587292591685486,1.0,
Silhoutte,0.07743602,0.12691136,0.14797694,0.19128695,0.25225244,0.28975601,0.27246445,0.26731985,0.29254634,0.17536795,
