,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,2,2,2,2,2,0,
1,2,2,2,2,2,2,2,2,0,
2,2,2,2,2,2,2,2,2,0,
3,0,3,3,3,3,3,3,3,4,
4,2,2,2,2,2,2,2,2,0,
5,2,2,2,2,2,2,8,0,0,
6,2,2,2,2,2,2,2,2,0,
7,2,2,2,2,2,2,2,2,0,
8,0,0,2,0,6,7,7,7,0,
9,0,3,3,3,3,3,3,3,4,
10,2,2,2,2,6,6,6,6,0,
11,1,1,1,1,6,6,6,6,8,
12,2,2,2,2,2,2,2,2,0,
13,0,3,3,5,5,5,5,5,1,
14,1,1,4,5,5,5,5,5,1,
15,1,1,4,4,4,4,4,4,1,
16,0,0,4,5,6,6,7,7,1,
17,1,1,4,4,4,4,4,4,1,
18,2,2,4,4,4,4,4,4,1,
19,2,2,4,4,4,4,4,9,1,
20,1,1,4,4,4,4,4,4,1,
21,1,1,4,4,4,4,4,4,1,
22,99,99,99,99,99,99,99,99,99,
23,0,0,0,5,5,5,5,5,8,
24,1,1,1,5,5,5,5,5,8,
25,99,99,99,99,99,99,99,99,99,
26,2,2,0,5,5,5,5,5,1,
27,1,1,1,1,1,6,6,1,8,
28,1,1,1,1,1,1,1,1,8,
29,1,1,1,1,1,1,1,1,8,
30,0,3,3,3,3,3,3,3,4,
31,0,3,3,3,3,3,3,3,4,
32,1,3,3,3,3,3,3,3,4,
33,1,1,1,1,1,1,1,1,8,
34,99,99,99,99,99,99,99,99,99,
35,2,2,2,2,2,2,2,2,0,
36,1,1,1,1,1,7,7,7,8,
37,1,3,4,4,4,4,8,8,8,
38,1,1,4,4,1,1,8,8,8,
39,1,1,1,1,1,1,1,1,8,
40,1,1,1,1,1,1,1,1,8,
41,99,99,99,99,99,99,99,99,99,
42,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,8,
44,1,1,1,1,1,1,1,1,8,
45,1,1,1,1,1,6,1,1,8,
46,0,3,3,4,4,4,8,8,8,
47,99,99,99,99,99,99,99,99,99,
48,99,99,99,99,99,99,99,99,99,
49,1,1,1,1,1,1,1,1,8,
50,1,1,1,1,1,1,1,1,8,
51,1,1,1,1,1,1,1,1,8,
52,1,1,1,1,1,1,7,9,8,
53,1,1,1,1,1,1,1,1,8,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11969419953889954,0.12781532843582197,0.19462441629482416,0.19268615060363908,0.19352048207540648,0.17890795459077416,0.17176868847582258,0.1723269757521935,0.2254206206597486,
NMI,0.46332974135622301,0.52159185729016322,0.74590579599115814,0.74840823579015869,0.69512638197114685,0.63788041089042791,0.64245460808301724,0.65797977887781967,1.0,
Silhoutte,0.20139536,0.19869593,0.30245407,0.29523883,0.31918301,0.31620796,0.34701569,0.34413668,0.3206819,
