,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,4,4,4,4,4,4,6,0
1,2,2,2,5,5,5,5,5,1,1
2,1,3,4,4,4,4,4,4,6,0
3,2,2,2,5,5,6,8,8,1,2
4,2,2,4,4,4,4,4,4,6,0
5,2,2,2,2,2,2,2,9,1,3
6,2,2,2,5,5,5,5,5,1,1
7,2,2,2,5,5,7,5,5,1,1
8,2,0,2,5,5,7,5,5,1,3
9,0,0,4,4,6,6,8,8,1,4
10,2,2,2,2,2,2,2,9,1,2
11,99,99,99,99,99,99,99,99,99,99
12,2,2,2,2,2,2,2,9,1,2
13,2,2,2,4,6,6,8,8,1,2
14,2,2,2,2,2,2,2,2,1,2
15,2,2,2,2,2,2,2,2,1,2
16,2,2,2,2,6,6,6,6,1,3
17,2,2,2,2,2,2,2,2,1,2
18,2,2,2,2,2,2,2,2,1,2
19,2,2,2,2,2,2,2,2,1,2
20,2,2,2,2,2,2,2,2,1,2
21,2,2,2,2,2,2,2,2,1,2
22,99,99,99,99,99,99,99,99,99,99
23,0,3,4,5,6,6,8,8,1,4
24,0,3,4,5,6,6,8,8,1,4
25,0,3,4,4,0,7,7,7,1,4
26,2,2,2,2,2,2,2,2,1,2
27,1,1,1,1,1,1,1,1,3,5
28,1,1,1,1,1,1,1,1,3,5
29,1,1,1,1,1,1,1,1,3,5
30,0,3,3,3,3,3,3,3,4,6
31,0,3,3,3,3,3,3,3,4,6
32,1,3,3,3,3,5,6,6,3,6
33,0,3,3,3,3,3,3,3,4,6
34,99,99,99,99,99,99,99,99,99,99
35,0,0,4,4,4,4,4,4,6,0
36,99,99,99,99,99,99,99,99,99,99
37,99,99,99,99,99,99,99,99,99,99
38,1,1,1,1,1,1,1,1,3,5
39,1,1,1,1,1,1,1,1,3,5
40,1,1,1,1,1,1,6,6,3,7
41,1,1,1,1,1,5,6,6,3,7
42,1,1,1,1,1,5,6,6,3,7
43,0,0,4,4,0,7,7,7,1,4
44,99,99,99,99,99,99,99,99,99,99
45,99,99,99,99,99,99,99,99,99,99
46,1,1,1,1,1,1,1,9,3,3
47,99,99,99,99,99,99,99,99,99,99
48,1,1,1,1,1,1,1,1,3,5
49,1,1,1,1,1,1,1,1,3,3
50,1,1,1,1,1,1,1,1,3,5
51,1,1,1,1,1,1,1,1,3,5
52,1,1,1,1,1,1,1,1,3,5
53,1,1,1,1,1,1,1,1,3,3
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.13390398239252965,0.1294555012324266,0.16118943254558266,0.15327244175324894,0.15262064795768543,0.12366464254946764,0.1308777090901659,0.12250580186731475,0.17071411576509649,0.11010699659183423
NMI,0.64897997575531752,0.57154896272519828,0.7795142739675428,0.72180692488579989,0.75897501886735286,0.72956874988326836,0.72212814780290668,0.66044714250606285,1.0,0.65635160180316865
