,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,0,
1,0,0,0,0,6,6,8,6,2,
2,0,1,4,4,4,4,4,4,0,
3,2,2,2,2,2,2,2,8,1,
4,1,3,4,4,4,4,4,4,0,
5,2,2,2,2,2,2,2,2,2,
6,2,2,2,2,6,6,8,6,2,
7,2,2,2,5,5,5,5,5,2,
8,0,0,0,5,5,5,5,5,3,
9,1,3,3,3,3,3,3,3,1,
10,2,3,3,3,3,3,3,3,1,
11,2,2,2,2,2,2,2,2,2,
12,2,2,2,2,2,2,2,2,2,
13,2,2,2,2,2,2,7,7,2,
14,2,3,3,3,3,3,3,3,1,
15,2,2,2,2,2,2,2,2,2,
16,2,2,2,2,2,2,2,2,2,
17,2,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,2,
19,2,2,2,2,2,2,2,2,2,
20,2,2,2,2,2,2,2,2,2,
21,2,2,2,2,2,2,2,2,2,
22,2,2,2,2,2,2,2,2,2,
23,2,3,3,3,6,7,7,7,1,
24,1,1,1,1,1,1,1,1,3,
25,1,1,1,1,1,1,7,7,3,
26,2,2,2,2,2,2,2,2,2,
27,1,1,1,1,1,1,1,1,3,
28,2,2,2,2,2,2,2,2,2,
29,1,1,1,1,1,1,1,1,3,
30,0,3,3,3,3,3,3,3,1,
31,0,3,3,3,3,3,3,3,1,
32,1,3,3,3,3,3,3,3,1,
33,1,3,3,3,3,3,3,3,1,
34,1,1,1,1,1,1,1,1,3,
35,0,3,4,4,4,4,4,4,0,
36,0,0,0,5,5,5,5,5,3,
37,1,1,1,1,1,1,1,1,3,
38,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,6,6,6,9,3,
41,0,0,4,5,6,6,6,9,3,
42,2,2,4,5,6,6,6,9,3,
43,1,1,1,1,1,1,1,8,3,
44,1,1,1,1,1,1,1,1,3,
45,2,2,2,2,2,2,8,8,3,
46,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,1,1,1,1,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.08889770077844211,0.11495971768946708,0.14113338853687943,0.14075460136542903,0.13570037660081538,0.13566056771556814,0.12766131573019568,0.12618890507703917,0.14711660731044005,
NMI,0.37991572476397756,0.6273626787980997,0.73613822062151701,0.76216796204491832,0.66959609068613801,0.69475635883864562,0.68503178548984578,0.708511324389133,1.0,
Silhoutte,0.1190747,0.15954652,0.24484631,0.27162115,0.28547396,0.20878365,0.25903119,0.27999535,0.21877729,
