,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,
0,0,3,4,4,4,4,4,0,
1,1,1,1,5,5,6,6,0,
2,0,3,4,4,4,4,4,0,
3,2,2,2,2,2,2,2,2,
4,0,3,4,4,4,4,4,0,
5,2,2,2,2,2,2,2,2,
6,0,1,1,5,5,6,6,0,
7,1,1,1,5,5,6,6,0,
8,2,2,2,2,2,2,2,2,
9,1,3,4,4,6,5,8,2,
10,1,3,4,4,6,5,8,2,
11,1,3,4,4,6,5,8,2,
12,2,2,2,2,2,2,2,2,
13,1,3,4,4,6,5,8,2,
14,2,2,2,2,6,5,8,2,
15,2,2,2,2,2,2,2,2,
16,2,2,2,2,2,2,2,2,
17,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,
19,2,2,2,2,2,2,2,2,
20,2,2,2,2,2,2,2,2,
21,2,2,2,2,2,2,2,2,
22,2,2,2,2,2,2,2,2,
23,1,3,3,3,3,3,3,3,
24,0,3,3,3,3,3,3,3,
25,1,1,3,3,3,3,3,1,
26,0,3,3,3,3,3,3,3,
27,1,1,1,1,1,1,1,1,
28,1,1,1,1,1,1,1,1,
29,1,1,1,1,1,1,1,1,
30,2,1,1,1,1,7,7,1,
31,0,3,3,3,4,7,7,2,
32,0,3,3,3,4,7,7,2,
33,2,2,2,2,2,2,2,2,
34,1,1,1,1,1,1,1,1,
35,1,1,4,1,1,1,1,1,
36,1,1,1,1,1,1,1,1,
37,1,1,1,1,1,1,1,1,
38,0,0,0,0,0,0,0,1,
39,1,1,1,1,1,1,1,1,
40,2,2,2,5,5,7,5,3,
41,2,3,3,5,5,7,5,3,
42,2,2,2,5,5,7,5,3,
43,1,3,3,3,3,3,3,3,
44,1,1,1,1,1,1,1,1,
45,1,1,1,1,1,1,1,1,
46,1,1,1,1,1,1,1,1,
47,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,
49,1,1,1,1,1,1,1,1,
50,2,3,3,3,3,3,3,3,
51,1,1,1,1,1,1,1,1,
52,1,1,1,1,1,1,1,1,
53,1,1,1,1,1,1,1,1,
54,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,
Modularity,0.06910420323492325,0.10036159127439652,0.10352972676559641,0.12900639049246845,0.13156823193612463,0.131414553200548,0.1327820543627134,0.14549523112362223,
NMI,0.28599196324263304,0.51531193285710342,0.48240676328842003,0.63093238532385298,0.68103853566350325,0.68081152323724414,0.71668230580185666,1.0,
Silhoutte,0.07778005,0.11476215,0.15009952,0.24060072,0.28422159,0.32491579,0.36451399,0.19705006,
