,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,3,4,4,4,4,4,4,0,
1,0,0,0,0,0,0,3,9,0,
2,2,3,4,4,4,4,4,4,0,
3,0,3,3,3,3,3,3,3,1,
4,0,3,4,4,4,4,4,4,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,0,3,3,3,3,3,3,3,1,
10,1,1,1,1,1,1,1,1,0,
11,2,2,2,2,2,2,2,2,2,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,2,3,3,3,3,3,3,3,1,
24,2,2,2,2,2,2,2,2,2,
25,2,3,3,3,2,2,2,8,2,
26,1,1,1,1,1,1,1,1,0,
27,1,1,1,1,1,1,1,1,0,
28,2,2,2,2,2,7,7,7,2,
29,2,2,2,2,2,2,2,2,2,
30,0,3,3,3,6,7,7,7,2,
31,0,0,0,0,6,7,6,6,2,
32,0,0,0,0,6,6,6,6,2,
33,2,2,2,2,2,2,2,2,2,
34,2,2,2,2,2,2,2,2,2,
35,0,3,4,4,4,4,4,4,0,
36,2,2,2,5,6,6,8,8,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,1,3,3,5,5,5,5,5,2,
41,1,3,3,5,5,5,5,5,2,
42,1,2,3,5,5,5,5,5,2,
43,0,3,4,5,5,5,5,5,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,2,2,2,
47,2,2,4,5,6,6,8,8,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,2,2,2,
52,2,2,2,2,2,2,2,2,2,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.192739045026936,0.24500885000358288,0.23315568015245983,0.23298880717596865,0.2345013765186315,0.2299241826776875,0.23245524469577086,0.22882239363681944,0.24612409608329072,
NMI,0.34557056725826629,0.57234045231038844,0.59585570897386986,0.66246132229315524,0.74115022037638267,0.71878014079121955,0.68345971041969966,0.70195109851852133,1.0,
Silhoutte,0.22962936,0.32747348,0.3478023,0.37917281,0.40503314,0.37639972,0.36368454,0.38214941,0.27238404,
