,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,3,3,6,6,6,6,1,
1,0,0,3,3,6,6,6,6,1,
2,1,3,3,3,6,6,6,6,1,
3,2,3,4,4,4,4,4,4,1,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,1,3,4,4,4,4,4,4,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,1,3,4,4,4,4,4,4,1,
24,1,2,2,2,2,2,2,2,2,
25,1,2,2,2,2,2,2,9,2,
26,0,0,0,0,0,0,0,0,0,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,2,2,4,5,5,5,5,5,2,
30,0,3,4,2,4,7,7,7,1,
31,0,3,4,4,4,4,4,4,1,
32,1,1,4,4,4,7,7,7,1,
33,2,2,2,2,2,2,2,2,2,
34,2,2,2,5,5,5,5,5,2,
35,2,2,2,2,2,2,2,2,2,
36,1,1,1,1,1,1,1,1,2,
37,0,0,0,0,0,0,0,9,2,
38,2,3,3,3,3,3,3,3,2,
39,2,3,3,3,3,3,3,3,2,
40,2,3,3,3,3,3,3,3,2,
41,2,3,3,3,3,3,3,3,2,
42,2,3,3,3,3,3,3,3,2,
43,2,3,4,5,5,5,5,5,2,
44,2,2,2,2,2,2,2,2,2,
45,2,3,4,5,5,5,8,8,2,
46,2,2,2,2,2,2,2,2,2,
47,0,3,4,5,5,5,8,8,2,
48,2,2,2,5,5,5,5,5,2,
49,2,2,2,2,2,2,2,2,2,
50,1,1,1,1,1,1,1,1,2,
51,2,2,2,2,2,2,2,2,2,
52,1,3,3,3,6,6,6,6,1,
53,2,2,2,2,2,2,2,2,2,
54,0,0,0,0,0,0,8,8,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.113852265154055,0.13031794240986258,0.13123809848211568,0.1376624678556049,0.13968677973622964,0.13708467983516964,0.13315585327951904,0.13107997513710526,0.17478105220115184,
NMI,0.37253555593057108,0.49682411888152272,0.52731489545584465,0.55315330165957555,0.66155847428233461,0.64854722158814371,0.64313103083190859,0.65133625497662451,1.0,
Silhoutte,0.19939378,0.2222605,0.24533552,0.27074689,0.33231692,0.33577824,0.34374636,0.33920579,0.25763296,
