,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,1,6,6,6,6,0,
1,2,2,0,5,5,5,5,9,0,
2,1,1,1,1,6,6,6,6,0,
3,0,3,3,5,5,5,5,5,1,
4,1,1,1,1,6,6,6,6,0,
5,1,1,1,1,1,1,1,1,0,
6,0,0,0,2,5,3,6,9,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,7,1,1,0,
9,2,3,3,5,5,5,5,5,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,3,1,5,5,1,5,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,7,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,4,4,1,1,7,7,0,
23,2,3,3,5,5,5,5,5,1,
24,0,3,3,3,5,5,3,3,1,
25,0,0,0,0,0,0,8,8,2,
26,0,3,3,3,3,3,3,3,1,
27,2,2,4,4,4,4,4,4,2,
28,2,2,4,4,4,4,4,4,2,
29,2,2,2,2,2,2,2,3,2,
30,2,2,4,4,4,4,4,4,2,
31,2,2,4,4,4,4,4,4,2,
32,2,2,4,4,4,4,4,4,2,
33,2,2,4,4,4,4,4,4,2,
34,2,2,2,2,2,2,2,2,2,
35,1,1,1,1,6,6,6,6,0,
36,0,0,3,3,3,7,8,7,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,0,0,0,0,0,0,0,8,2,
42,2,2,2,2,2,2,2,2,2,
43,2,3,3,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,8,8,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,8,8,2,
52,0,0,3,3,3,7,8,8,2,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.23205938344560204,0.24827403104865725,0.22552915741924529,0.22039038836333819,0.20835808015513152,0.202208950560687,0.19093962900222225,0.19231815401602556,0.2660997575392886,
NMI,0.60061226618543073,0.71975837738294712,0.5714610021106693,0.59002180058554388,0.63126648378370243,0.58526123649235606,0.63711145049660656,0.59905890602198464,1.0,
Silhoutte,0.19921499,0.24224858,0.23155866,0.22257276,0.21122175,0.22423356,0.24444654,0.25376906,0.22143046,
