,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,4,4,4,4,4,4,0,
1,0,0,0,5,5,5,5,5,1,
2,0,0,4,4,4,4,4,4,0,
3,2,2,4,4,5,7,7,9,0,
4,0,0,4,4,4,4,4,4,0,
5,2,2,2,2,2,2,2,2,0,
6,1,0,1,5,5,5,5,5,1,
7,1,1,1,5,6,5,5,5,1,
8,1,1,1,1,1,1,8,8,2,
9,2,2,4,4,5,7,7,9,0,
10,2,2,4,4,5,7,7,9,0,
11,2,2,4,4,5,7,7,9,0,
12,2,2,2,2,2,2,2,2,0,
13,2,2,2,2,5,7,7,9,0,
14,2,2,2,2,2,2,2,2,0,
15,2,2,2,2,2,2,2,2,0,
16,2,2,2,2,2,2,2,2,0,
17,2,2,2,2,2,2,2,2,0,
18,2,2,2,2,2,2,2,2,0,
19,2,2,2,2,2,2,2,2,0,
20,2,2,2,2,2,2,2,2,0,
21,2,2,2,2,2,2,2,2,0,
22,2,2,2,2,2,2,2,2,0,
23,0,3,3,3,3,3,3,3,3,
24,0,3,3,3,3,3,3,3,3,
25,0,0,0,0,0,0,0,0,3,
26,0,3,3,3,3,3,3,3,3,
27,1,1,1,2,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,1,1,1,1,5,6,7,2,
31,0,0,0,0,0,5,6,7,0,
32,0,0,0,0,0,5,6,7,0,
33,2,2,2,2,2,2,2,2,0,
34,1,1,1,1,1,1,1,7,2,
35,1,1,4,4,4,4,4,4,2,
36,1,1,1,1,1,1,8,8,2,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,2,2,2,2,6,6,6,6,3,
41,2,3,3,5,6,6,6,6,3,
42,2,2,2,5,6,6,6,6,3,
43,1,3,3,3,3,3,3,3,3,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,8,8,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,3,3,3,3,3,3,3,3,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10513472088553677,0.1124407409672651,0.1046831927258381,0.11822153368526755,0.12573367170516625,0.1305108520596311,0.12035393202081035,0.11957841135213432,0.14284502124092174,
NMI,0.54755642254716064,0.67010083403059273,0.63163583191719608,0.65356586897731139,0.69317209167820582,0.70651690348492313,0.67894688322711505,0.70061702821246152,1.0,
Silhoutte,0.11932012,0.15336847,0.15038764,0.20204648,0.24770796,0.2656734,0.28723514,0.32595617,0.20371337,
