,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,3,2,6,6,6,6,0,0
1,2,2,4,4,4,4,4,4,0,1
2,2,2,3,2,6,6,6,6,0,0
3,2,3,3,5,5,5,5,5,2,2
4,2,2,3,2,6,6,6,6,0,0
5,2,2,3,4,6,6,6,6,0,3
6,0,0,4,2,4,4,4,4,0,1
7,0,0,4,4,2,2,8,9,0,3
8,0,0,4,2,6,6,8,9,0,3
9,2,3,3,5,5,5,5,5,2,2
10,0,3,3,5,4,5,5,5,0,1
11,2,2,3,2,6,6,2,8,0,3
12,0,0,4,4,4,4,4,4,0,1
13,2,3,3,5,5,5,5,5,2,2
14,2,2,2,4,2,2,2,2,2,4
15,2,2,2,4,2,2,2,2,2,4
16,1,1,4,3,1,7,7,7,4,5
17,2,2,2,4,2,2,2,2,2,4
18,2,2,2,4,2,2,2,2,2,4
19,2,2,2,4,2,2,2,2,2,4
20,2,2,2,4,2,2,2,2,2,4
21,1,1,4,1,4,4,4,4,0,1
22,99,99,99,99,99,99,99,99,99,99
23,2,3,3,5,5,5,5,5,2,2
24,0,3,3,5,5,5,5,5,2,2
25,1,3,4,5,5,5,5,5,4,5
26,2,2,2,4,2,2,2,2,2,4
27,99,99,99,99,99,99,99,99,99,99
28,1,1,1,1,1,1,1,1,4,6
29,1,1,1,1,1,1,1,1,4,6
30,0,3,4,3,3,3,3,3,5,7
31,0,3,4,3,3,3,3,3,5,7
32,0,3,4,3,3,3,3,3,5,7
33,0,2,4,3,3,3,3,3,5,7
34,1,1,1,1,1,1,1,1,4,6
35,2,2,3,2,6,6,6,6,0,0
36,99,99,99,99,99,99,99,99,99,99
37,99,99,99,99,99,99,99,99,99,99
38,1,1,1,1,1,1,1,1,4,6
39,1,1,1,1,1,1,1,1,4,6
40,1,1,1,1,1,1,1,1,4,6
41,1,1,1,1,1,1,1,1,4,6
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,4,6
44,1,1,1,1,1,1,1,1,4,6
45,99,99,99,99,99,99,99,99,99,99
46,1,1,4,3,1,7,7,7,4,5
47,99,99,99,99,99,99,99,99,99,99
48,1,1,1,1,1,7,7,7,4,5
49,2,2,2,4,6,6,6,6,0,5
50,1,1,1,1,1,1,1,1,4,6
51,1,1,1,1,1,1,1,1,4,6
52,0,0,0,0,0,0,8,8,0,3
53,1,1,1,1,1,1,1,1,4,5
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.18789520717793243,0.20972741733463252,0.20011311649908475,0.186557420648772,0.24207572989617515,0.23195048464493884,0.22602441492323835,0.23543447393377687,0.2712575547610585,0.21936080541973138
NMI,0.61101084793848492,0.51051272293424188,0.55674298648535137,0.58071365365464989,0.77523376225704421,0.70490985607493351,0.69496881459421644,0.72155998117835385,1.0,0.76322301770646228
