,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,3,2,6,6,6,6,0,
1,2,2,4,4,4,4,4,4,0,
2,2,2,3,2,6,6,6,6,0,
3,2,3,3,5,5,5,5,5,2,
4,2,2,3,2,6,6,6,6,0,
5,2,2,3,4,6,6,6,6,0,
6,0,0,4,2,4,4,4,4,0,
7,0,0,4,4,2,2,8,9,0,
8,0,0,4,2,6,6,8,9,0,
9,2,3,3,5,5,5,5,5,2,
10,0,3,3,5,4,5,5,5,0,
11,2,2,3,2,6,6,2,8,0,
12,0,0,4,4,4,4,4,4,0,
13,2,3,3,5,5,5,5,5,2,
14,2,2,2,4,2,2,2,2,2,
15,2,2,2,4,2,2,2,2,2,
16,1,1,4,3,1,7,7,7,4,
17,2,2,2,4,2,2,2,2,2,
18,2,2,2,4,2,2,2,2,2,
19,2,2,2,4,2,2,2,2,2,
20,2,2,2,4,2,2,2,2,2,
21,1,1,4,1,4,4,4,4,0,
22,99,99,99,99,99,99,99,99,99,
23,2,3,3,5,5,5,5,5,2,
24,0,3,3,5,5,5,5,5,2,
25,1,3,4,5,5,5,5,5,4,
26,2,2,2,4,2,2,2,2,2,
27,99,99,99,99,99,99,99,99,99,
28,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,4,
30,0,3,4,3,3,3,3,3,5,
31,0,3,4,3,3,3,3,3,5,
32,0,3,4,3,3,3,3,3,5,
33,0,2,4,3,3,3,3,3,5,
34,1,1,1,1,1,1,1,1,4,
35,2,2,3,2,6,6,6,6,0,
36,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,4,
42,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,99,99,99,99,99,99,99,99,99,
46,1,1,4,3,1,7,7,7,4,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,7,7,7,4,
49,2,2,2,4,6,6,6,6,0,
50,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,4,
52,0,0,0,0,0,0,8,8,0,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.18789520717793243,0.20972741733463252,0.20011311649908475,0.186557420648772,0.24207572989617515,0.23195048464493884,0.22602441492323835,0.23543447393377687,0.2712575547610585,
NMI,0.61101084793848492,0.51051272293424188,0.55674298648535137,0.58071365365464989,0.77523376225704421,0.70490985607493351,0.69496881459421644,0.72155998117835385,1.0,
Silhoutte,0.21805853,0.24643688,0.2711017,0.27551938,0.37083581,0.37183842,0.38513873,0.42132508,0.30622575,
