,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,0,5,5,5,5,5,0,
1,1,2,3,3,6,6,6,6,1,
2,2,2,2,2,6,2,2,2,1,
3,2,2,2,2,2,2,2,2,1,
4,0,0,0,5,5,5,5,5,0,
5,2,2,2,2,2,2,2,2,1,
6,1,2,2,2,6,6,6,6,1,
7,2,2,2,2,2,2,2,2,1,
8,0,0,0,0,0,7,7,7,3,
9,0,0,0,0,0,0,0,9,1,
10,2,2,2,2,2,2,2,2,1,
11,2,2,2,2,2,2,2,2,1,
12,2,3,3,3,3,3,3,3,1,
13,2,2,2,2,2,2,2,2,1,
14,2,3,3,3,3,3,3,3,1,
15,2,3,3,3,3,3,3,3,1,
16,1,1,1,1,1,1,1,1,3,
17,2,3,3,3,3,3,3,3,1,
18,2,3,3,3,3,3,3,3,1,
19,2,3,3,3,3,3,3,3,1,
20,2,3,3,3,3,3,3,3,1,
21,2,3,3,3,6,6,6,6,1,
22,2,3,3,3,3,3,3,3,1,
23,2,0,4,4,4,4,4,4,1,
24,2,3,4,4,4,4,4,4,1,
25,2,3,3,3,2,2,3,3,1,
26,2,3,3,3,3,3,6,6,1,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,2,2,2,2,2,2,2,2,1,
31,2,2,2,2,2,2,2,2,1,
32,2,2,2,2,2,2,2,2,1,
33,2,2,2,2,2,2,2,2,1,
34,99,99,99,99,99,99,99,99,99,
35,1,1,1,1,1,1,1,1,3,
36,1,1,1,1,1,7,7,7,3,
37,2,3,4,4,4,5,8,8,3,
38,2,2,4,4,5,5,8,8,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,3,
41,0,0,4,4,4,4,4,4,3,
42,1,1,1,1,1,1,1,1,3,
43,0,0,4,4,4,4,4,4,3,
44,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,3,
46,1,1,1,1,1,1,1,1,3,
47,2,3,4,4,5,6,8,8,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11037401099099392,0.1348092239236281,0.13906478449996207,0.13903968702624767,0.12904405530550447,0.1315342240088995,0.13489234053924348,0.13489234053924345,0.16627886699705446,
NMI,0.4621762212553675,0.48255479606318319,0.60023170313406415,0.63621497634230073,0.57212564113874231,0.55902107547362045,0.62302649828699863,0.62302649828699863,1.0,
Silhoutte,0.19504226,0.23344577,0.26460332,0.28550771,0.26842791,0.27031468,0.3365695,0.3365695,0.22510738,
