,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,2,3,3,3,3,3,3,2,
1,0,2,0,3,0,0,5,3,2,
2,1,2,3,3,3,3,3,3,2,
3,2,3,4,4,4,4,4,4,1,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,2,3,4,4,4,4,4,4,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,2,3,4,4,4,4,4,4,1,
24,1,1,2,5,6,6,6,6,2,
25,1,1,4,4,6,6,6,6,2,
26,0,0,0,0,3,3,3,0,2,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,1,3,4,3,3,3,3,3,2,
30,0,0,4,4,6,7,8,8,1,
31,2,3,4,4,4,4,4,4,1,
32,1,3,4,4,4,7,8,8,1,
33,2,2,2,4,6,6,6,6,2,
34,2,0,2,0,5,4,7,9,2,
35,2,3,2,5,5,5,5,5,2,
36,1,1,1,1,1,1,1,1,2,
37,0,0,0,0,0,0,0,3,2,
38,2,2,3,2,2,2,2,2,2,
39,2,2,3,2,2,2,2,2,2,
40,2,2,3,2,2,2,2,2,2,
41,2,2,3,2,2,2,2,2,2,
42,2,2,3,2,2,2,2,2,2,
43,2,3,2,5,5,5,5,5,2,
44,2,2,2,5,6,6,6,6,2,
45,2,2,3,2,2,7,7,7,2,
46,2,3,2,5,6,6,6,6,2,
47,0,2,3,2,2,7,7,7,2,
48,2,3,2,2,2,2,2,9,2,
49,2,3,2,5,6,6,6,6,2,
50,1,1,1,1,1,1,1,1,2,
51,2,3,2,5,6,6,6,6,2,
52,1,3,3,3,3,3,3,3,2,
53,1,1,1,5,5,5,5,5,2,
54,2,3,2,5,5,5,5,5,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10080556280208548,0.11953048607010225,0.1322606220194385,0.14407910645372582,0.13725570530869688,0.13055069706422717,0.12980871776848266,0.12981019716714026,0.17159302321035189,
NMI,0.33627068290195888,0.47521069590885096,0.60320077038037556,0.60386699211777783,0.60681786059512943,0.55727647540871927,0.62354861248933013,0.61447679564121016,1.0,
Silhoutte,0.15748764,0.194731,0.24682948,0.28306041,0.29623367,0.30140699,0.31291205,0.32115473,0.24372775,
