,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,4,4,4,4,4,4,6,0
1,2,2,2,5,5,5,8,8,1,1
2,1,3,4,4,4,4,4,4,6,0
3,2,2,2,5,6,6,6,6,1,2
4,2,2,4,4,4,4,4,4,6,0
5,2,2,2,2,2,2,2,9,1,3
6,2,2,2,5,5,7,8,8,1,1
7,2,2,2,5,5,7,8,8,1,1
8,2,2,3,5,5,7,8,8,1,3
9,0,0,4,4,6,6,6,6,1,4
10,2,2,2,2,2,2,2,9,1,2
11,99,99,99,99,99,99,99,99,99,99
12,2,2,2,2,2,2,2,9,1,2
13,2,2,4,4,6,6,6,6,1,2
14,2,2,2,4,2,2,6,2,1,2
15,2,2,2,2,2,2,2,2,1,2
16,0,0,2,2,6,6,7,7,1,3
17,2,2,2,2,2,2,2,2,1,2
18,2,2,2,2,2,2,2,2,1,2
19,2,2,2,2,2,2,2,2,1,2
20,2,2,2,2,2,2,2,2,1,2
21,2,2,2,2,2,2,2,2,1,2
22,99,99,99,99,99,99,99,99,99,99
23,0,3,4,4,6,6,6,6,1,4
24,2,3,4,4,6,6,6,6,1,4
25,0,3,0,0,4,7,7,7,1,4
26,2,2,2,2,2,2,2,2,1,2
27,1,1,1,1,1,1,1,1,3,5
28,1,1,1,1,1,1,1,1,3,5
29,1,1,1,1,1,1,1,1,3,5
30,0,3,3,3,3,3,3,3,4,3
31,0,3,3,3,3,3,3,3,4,3
32,1,3,3,5,5,5,5,5,3,6
33,0,3,3,3,3,3,3,3,4,3
34,99,99,99,99,99,99,99,99,99,99
35,0,0,4,4,4,4,4,4,6,0
36,99,99,99,99,99,99,99,99,99,99
37,99,99,99,99,99,99,99,99,99,99
38,1,1,1,1,1,1,1,1,3,5
39,1,1,1,1,1,1,1,1,3,5
40,1,1,1,1,1,5,5,5,3,6
41,1,1,1,1,5,5,5,5,3,6
42,1,1,1,5,5,5,5,5,3,6
43,0,0,4,4,4,7,7,7,1,4
44,99,99,99,99,99,99,99,99,99,99
45,99,99,99,99,99,99,99,99,99,99
46,1,1,1,1,1,1,1,1,3,3
47,99,99,99,99,99,99,99,99,99,99
48,1,1,1,1,1,1,1,1,3,5
49,1,1,1,1,1,1,1,1,3,3
50,1,1,1,1,1,1,1,1,3,5
51,1,1,1,1,1,1,1,1,3,5
52,1,1,1,1,1,1,1,1,3,5
53,1,1,1,1,1,1,1,1,3,3
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1191479858053241,0.11988949947415756,0.1399267541043615,0.11855956363780162,0.11518315701221234,0.1105069120522232,0.12099193526531611,0.11287168795207621,0.16117144298273112,0.09815963887616815
NMI,0.64897997575531752,0.57154896272519828,0.70293519379488723,0.65557035671454356,0.67049031965094852,0.73831662118700114,0.75424548142119507,0.73089057215740805,1.0,0.62511927346334317
