,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,0,5,5,5,5,5,2,
1,1,1,1,5,5,5,5,9,2,
2,0,0,4,4,4,4,4,4,2,
3,1,3,3,3,3,3,3,3,1,
4,1,1,1,5,5,5,8,5,2,
5,1,0,0,5,5,5,5,5,1,
6,1,3,3,3,3,3,5,3,1,
7,1,3,3,3,3,3,3,3,1,
8,0,1,4,4,4,7,7,7,3,
9,2,2,4,4,4,4,4,9,2,
10,1,3,3,3,3,3,3,3,1,
11,1,3,3,3,3,3,3,3,1,
12,1,3,3,3,3,3,3,3,1,
13,1,3,3,3,3,3,3,3,1,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,5,5,5,5,9,1,
22,1,1,1,1,1,1,1,1,0,
23,1,3,3,3,3,3,3,3,1,
24,1,3,3,3,3,3,3,3,1,
25,2,1,2,2,6,6,6,6,0,
26,2,1,1,2,1,1,1,1,0,
27,1,3,3,3,3,3,3,3,1,
28,1,3,3,3,3,3,3,3,1,
29,2,2,2,2,2,2,2,2,3,
30,0,1,4,4,4,4,4,4,2,
31,0,0,4,4,4,4,4,4,2,
32,0,0,4,4,6,6,6,9,2,
33,2,2,2,2,2,2,2,2,3,
34,1,0,4,4,4,4,4,4,3,
35,1,1,1,5,5,5,8,8,2,
36,0,0,4,4,4,7,7,7,3,
37,2,2,2,2,2,2,2,2,3,
38,2,2,2,2,2,2,2,2,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,2,2,6,6,6,6,3,
41,2,2,2,2,6,6,6,6,3,
42,2,2,2,2,6,6,6,6,3,
43,2,2,2,2,6,6,6,6,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,1,3,3,3,3,3,3,3,1,
47,1,0,0,0,0,0,0,0,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,1,3,3,3,3,3,3,3,1,
51,2,2,2,2,6,7,7,7,3,
52,1,3,3,5,3,3,8,3,1,
53,2,2,2,2,0,0,8,8,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11053831822074095,0.10977630156865135,0.12995992334771722,0.13377485679852313,0.11725462425191668,0.1181012760147735,0.11345638421229887,0.11059365694371728,0.145812375748418,
NMI,0.42554103743080596,0.61862567760650977,0.65012104748227406,0.70693901819993066,0.6852093228176046,0.69857278695258196,0.63890311695870095,0.68965833478288951,1.0,
Silhoutte,0.13871317,0.1268876,0.15295973,0.17043985,0.17852521,0.20488505,0.1960898,0.20243169,0.14836241,
