,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,1,1,7,7,7,0,
1,1,3,4,4,4,4,8,9,0,
2,1,1,1,1,1,1,1,1,0,
3,0,3,3,3,3,3,3,3,0,
4,1,1,1,1,1,1,7,7,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,2,2,2,1,2,2,8,8,2,
9,2,3,3,3,3,3,3,3,0,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,3,3,3,3,3,3,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,0,3,3,3,3,3,3,3,0,
24,2,2,4,2,4,4,4,4,2,
25,1,1,1,1,1,1,1,1,0,
26,0,3,4,4,4,4,4,4,2,
27,1,1,1,1,1,1,2,9,1,
28,2,2,2,2,2,2,2,2,2,
29,2,2,2,2,2,2,2,2,2,
30,0,3,3,5,5,5,5,5,1,
31,0,3,3,5,5,5,5,5,1,
32,0,3,3,5,5,5,5,5,1,
33,0,3,3,5,5,5,5,5,1,
34,2,2,2,2,2,2,2,0,2,
35,1,1,1,3,3,7,7,7,0,
36,2,2,2,2,2,2,8,8,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,6,6,6,6,2,
41,1,1,1,1,6,6,6,6,2,
42,2,2,2,2,2,2,2,2,2,
43,1,3,4,4,4,4,4,4,2,
44,2,2,2,2,2,2,2,2,2,
45,0,3,4,4,4,4,4,4,2,
46,2,2,2,2,2,2,2,2,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,4,4,4,4,4,4,2,
51,2,2,2,2,2,2,2,2,2,
52,2,2,2,2,2,2,2,1,2,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09802151095359551,0.11132606420374361,0.11007594108671886,0.11201887618046741,0.11373454737302667,0.10902740294523458,0.10086167053325341,0.09498468270840865,0.12672995306300416,
NMI,0.51839464218857723,0.56675804604344759,0.58430355399449385,0.61284153014413412,0.68373037741797293,0.66416354351095375,0.64583377656550878,0.62695598999187696,1.0,
Silhoutte,0.16711102,0.19200257,0.17601987,0.21376311,0.22054531,0.18848159,0.22390863,0.21881941,0.17719189,
