,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,3,3,3,3,3,3,1,
1,1,1,1,0,4,7,7,7,1,
2,2,3,3,3,3,3,3,3,1,
3,2,2,2,2,2,2,2,2,1,
4,0,3,3,3,3,3,3,3,1,
5,2,3,3,2,2,2,2,2,1,
6,0,0,0,0,4,7,7,7,1,
7,2,3,4,4,4,4,4,4,0,
8,1,3,4,4,4,4,4,4,0,
9,2,0,4,5,6,6,6,6,0,
10,2,3,4,4,3,3,3,6,1,
11,2,3,3,2,2,2,2,2,1,
12,2,3,2,2,2,2,2,2,1,
13,2,2,2,2,2,2,2,2,1,
14,2,2,2,2,2,6,6,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,0,2,2,2,4,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,0,0,4,4,6,6,6,6,0,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,1,1,1,1,2,
26,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,1,4,5,5,5,5,5,2,
31,1,1,1,5,5,5,5,5,2,
32,1,1,1,5,5,5,5,5,2,
33,1,1,1,5,5,5,5,5,2,
34,1,1,1,1,1,1,1,1,2,
35,0,3,3,3,3,3,3,3,1,
36,1,1,1,4,4,4,4,4,0,
37,1,1,4,4,4,4,4,4,0,
38,1,1,1,1,1,1,1,9,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,1,1,1,1,8,8,2,
41,2,3,4,4,0,0,8,8,2,
42,1,1,1,1,1,1,1,1,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1039744895696127,0.10795772289054585,0.10153732257635403,0.11050601920136485,0.10732611546639144,0.10845819986260784,0.10423351443438156,0.10113839106540862,0.12421869194713347,
NMI,0.48851008786746686,0.53014881589439977,0.60219251614411462,0.67111281219599928,0.70594310961749018,0.72891375527246116,0.71855501748203543,0.70801979612027366,1.0,
Silhoutte,0.17251723,0.15856385,0.13679758,0.21352654,0.18566404,0.2004616,0.2198205,0.22709505,0.11750007,
