,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,2,2,2,2,2,2,2,2,2,1,
1,2,2,4,4,5,7,7,7,7,1,
2,2,2,2,2,2,2,2,2,2,1,
3,2,3,3,3,6,6,6,6,6,0,
4,2,2,2,2,2,2,2,2,2,1,
5,2,2,4,4,2,7,7,7,7,1,
6,0,0,4,4,5,7,7,7,7,1,
7,0,0,4,4,4,4,8,8,8,1,
8,0,0,4,4,2,4,8,8,8,1,
9,2,3,3,3,6,6,6,6,6,0,
10,0,3,3,3,5,7,7,7,7,1,
11,2,2,2,2,2,2,2,9,9,1,
12,0,0,4,5,5,7,7,7,7,1,
13,2,3,3,3,6,6,6,6,6,0,
14,2,2,4,4,6,4,4,4,4,0,
15,2,2,4,4,4,4,4,4,4,0,
16,0,3,4,5,4,5,5,5,5,4,
17,2,2,4,4,4,4,4,4,4,0,
18,2,2,4,4,4,4,4,4,4,0,
19,0,0,0,0,4,0,4,4,10,0,
20,2,2,4,4,4,4,4,4,4,0,
21,1,1,3,5,5,7,7,7,7,1,
22,99,99,99,99,99,99,99,99,99,99,
23,2,3,3,3,6,6,6,6,6,0,
24,0,3,3,3,6,6,6,6,6,0,
25,1,3,3,3,1,6,1,1,10,4,
26,2,2,4,4,4,4,4,4,4,0,
27,99,99,99,99,99,99,99,99,99,99,
28,1,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,1,4,
30,1,3,3,5,3,3,3,3,3,5,
31,0,3,3,5,3,3,3,3,3,5,
32,0,3,3,5,3,3,3,3,3,5,
33,0,3,3,5,3,3,3,3,3,5,
34,1,1,1,1,1,1,1,1,9,4,
35,2,2,2,2,2,2,2,2,2,1,
36,99,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,1,4,
42,99,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,1,4,
45,99,99,99,99,99,99,99,99,99,99,
46,0,0,0,5,5,5,5,5,5,1,
47,99,99,99,99,99,99,99,99,99,99,
48,0,0,0,4,4,5,5,5,5,4,
49,2,2,3,2,2,2,2,1,1,1,
50,1,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,1,4,
52,0,0,0,0,0,0,0,9,9,1,
53,1,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.1458846963535011,0.17477781218645502,0.19515867456692668,0.1800592422677004,0.20890345826390513,0.21066361335386022,0.21564982795117407,0.21070368803913977,0.19222057127466075,0.24481162906348644,
NMI,0.42498078531120626,0.42957934155938743,0.42958612840505134,0.50364838398157541,0.74171011204034265,0.67100337205985416,0.77680248302841615,0.72829372606472154,0.66369872407838426,1.0,
Silhoutte,0.17276,0.20065985,0.25648962,0.25441579,0.3010962,0.31619523,0.36254953,0.37831692,0.36080477,0.24816428,
