,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,0,4,4,4,4,4,4,0,
1,0,0,0,0,6,6,6,6,0,
2,2,3,4,4,4,4,4,4,0,
3,0,3,3,3,3,3,3,3,0,
4,1,1,4,4,4,4,4,4,0,
5,2,2,2,2,2,2,2,2,0,
6,0,0,0,0,6,6,6,6,0,
7,2,2,2,2,2,7,7,2,0,
8,2,2,2,2,2,7,7,7,0,
9,1,3,3,3,3,3,3,3,0,
10,2,2,2,2,2,2,2,2,0,
11,2,2,2,2,2,2,2,2,0,
12,2,2,2,2,2,2,2,2,0,
13,2,3,3,3,3,3,3,3,0,
14,2,2,2,2,2,2,2,2,0,
15,2,2,2,2,2,2,2,2,0,
16,2,2,2,2,2,2,2,2,0,
17,2,2,2,2,2,2,2,2,0,
18,2,2,2,2,2,2,2,2,0,
19,2,2,2,2,2,2,2,2,0,
20,2,2,2,2,2,2,2,2,0,
21,2,2,2,2,2,2,2,2,0,
22,2,2,4,5,5,2,2,8,0,
23,1,3,3,3,3,3,3,3,0,
24,2,3,3,3,3,3,6,6,0,
25,1,1,0,0,0,5,0,9,1,
26,0,3,3,3,6,6,6,6,0,
27,1,1,1,5,5,5,5,5,1,
28,1,1,1,5,5,5,5,5,1,
29,1,1,1,1,1,1,1,1,1,
30,1,1,4,5,5,5,5,5,1,
31,1,1,4,5,5,5,5,5,1,
32,1,1,1,5,5,5,5,5,1,
33,1,1,4,5,5,5,5,5,1,
34,1,1,1,1,1,1,1,1,1,
35,0,0,4,4,4,4,4,4,0,
36,1,3,3,3,6,7,7,7,1,
37,1,1,1,1,1,1,1,1,1,
38,1,1,1,1,1,1,1,1,1,
39,1,1,1,1,1,1,1,1,1,
40,1,1,1,1,1,1,1,1,1,
41,0,0,0,0,1,1,8,9,1,
42,1,1,1,1,1,1,1,1,1,
43,1,3,1,1,1,6,6,6,1,
44,1,1,1,1,1,1,1,1,1,
45,1,1,1,1,1,1,1,1,1,
46,1,1,1,1,5,5,8,9,1,
47,1,1,1,1,1,1,1,1,1,
48,1,1,1,1,1,1,1,1,1,
49,1,1,1,1,1,1,1,1,1,
50,1,1,1,1,1,1,1,1,1,
51,1,1,1,1,6,7,8,7,1,
52,0,3,3,3,6,7,8,9,1,
53,1,1,1,1,1,1,1,1,1,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.2026693987218406,0.22297232689845015,0.20503380739770133,0.2090459088849861,0.20852779252025477,0.20181781079625113,0.1923790651796342,0.19209905526479648,0.26041709749216563,
NMI,0.48927636682683179,0.4908769565438692,0.45519280626123132,0.47292863895688519,0.51250366448435747,0.52633336606683878,0.52324654855735375,0.52324654855735375,1.0,
Silhoutte,0.16508663,0.19753723,0.19316521,0.22005264,0.21403558,0.23051106,0.23269054,0.22858035,0.17045861,
