,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,2,2,1,6,7,7,7,1,
1,99,99,99,99,99,99,99,99,99,
2,2,0,2,5,6,7,7,7,1,
3,1,3,4,4,4,6,6,6,3,
4,2,2,2,5,6,7,7,7,1,
5,0,3,3,3,3,3,3,3,3,
6,1,1,1,1,1,1,1,1,2,
7,1,3,3,3,3,3,3,3,3,
8,1,1,1,1,1,1,1,1,2,
9,0,2,4,4,4,4,4,6,3,
10,0,2,2,5,3,6,6,6,3,
11,0,0,0,0,6,6,6,6,3,
12,1,3,4,4,3,6,6,6,3,
13,1,1,0,5,5,5,5,5,4,
14,0,3,3,3,3,3,3,3,3,
15,1,1,1,1,1,1,1,1,2,
16,1,1,1,1,1,1,1,1,2,
17,1,1,1,1,1,1,1,1,2,
18,1,1,1,1,1,1,1,1,2,
19,1,1,1,1,1,1,1,1,2,
20,1,1,1,1,1,1,1,1,2,
21,1,1,1,1,1,1,1,1,2,
22,1,3,4,4,4,4,4,4,3,
23,0,3,3,3,3,3,3,3,3,
24,2,2,2,2,2,2,2,2,4,
25,2,2,2,2,2,2,2,2,4,
26,0,1,3,5,5,5,5,5,4,
27,2,3,4,4,4,4,4,4,3,
28,1,3,4,4,4,4,4,4,3,
29,2,3,3,3,3,3,3,3,3,
30,1,3,4,4,4,4,4,4,3,
31,1,3,4,4,4,4,4,4,3,
32,1,3,4,4,4,4,4,4,3,
33,1,3,4,4,4,4,4,4,3,
34,1,3,4,4,4,4,4,4,3,
35,0,2,3,3,6,7,7,7,1,
36,2,3,2,2,2,2,8,9,4,
37,2,2,2,2,2,2,8,9,4,
38,2,2,2,2,2,2,8,9,4,
39,2,2,2,2,2,2,8,8,2,
40,2,2,2,2,2,2,2,2,4,
41,2,2,2,2,2,2,2,2,4,
42,2,2,2,2,2,2,2,2,4,
43,0,0,0,0,0,7,6,6,1,
44,2,2,2,2,2,3,2,2,4,
45,2,1,3,5,5,5,5,5,4,
46,1,1,1,1,6,6,6,8,2,
47,2,2,2,2,4,4,8,9,4,
48,0,2,2,2,2,2,0,8,4,
49,2,2,2,2,2,2,2,2,4,
50,2,2,2,5,5,5,5,5,4,
51,2,3,3,5,5,5,5,5,4,
52,2,2,2,2,2,3,2,2,4,
53,2,2,2,2,2,2,8,8,4,
54,0,0,0,0,0,0,0,6,1,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1255995869391889,0.12301912733520448,0.14622898537113016,0.14886367381325177,0.1569901102839675,0.14973233842143843,0.14250782114249663,0.13848253447133624,0.17173559725650495,
NMI,0.32531601509298508,0.52751819460861882,0.55361025514670148,0.64221054617174866,0.69873896792816115,0.66245369953637878,0.67943323324017346,0.70142112611547025,1.0,
Silhoutte,0.10856036,0.11427221,0.15226247,0.1699421,0.2211247,0.22009123,0.23329638,0.23024401,0.17687655,
