,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,6,
1,2,2,2,5,5,5,8,8,1,
2,1,3,4,4,4,4,4,4,6,
3,2,2,2,5,6,6,6,6,1,
4,2,2,4,4,4,4,4,4,6,
5,2,2,2,2,2,2,2,9,1,
6,2,2,2,5,5,7,8,8,1,
7,2,2,2,5,5,7,8,8,1,
8,2,2,3,5,5,7,8,8,1,
9,0,0,4,4,6,6,6,6,1,
10,2,2,2,2,2,2,2,9,1,
11,99,99,99,99,99,99,99,99,99,
12,2,2,2,2,2,2,2,9,1,
13,2,2,4,4,6,6,6,6,1,
14,2,2,2,4,2,2,6,2,1,
15,2,2,2,2,2,2,2,2,1,
16,0,0,2,2,6,6,7,7,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,99,99,99,99,99,99,99,99,99,
23,0,3,4,4,6,6,6,6,1,
24,2,3,4,4,6,6,6,6,1,
25,0,3,0,0,4,7,7,7,1,
26,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,0,3,3,3,3,3,3,3,4,
31,0,3,3,3,3,3,3,3,4,
32,1,3,3,5,5,5,5,5,3,
33,0,3,3,3,3,3,3,3,4,
34,99,99,99,99,99,99,99,99,99,
35,0,0,4,4,4,4,4,4,6,
36,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,5,5,5,3,
41,1,1,1,1,5,5,5,5,3,
42,1,1,1,5,5,5,5,5,3,
43,0,0,4,4,4,7,7,7,1,
44,99,99,99,99,99,99,99,99,99,
45,99,99,99,99,99,99,99,99,99,
46,1,1,1,1,1,1,1,1,3,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1191479858053241,0.11988949947415756,0.1399267541043615,0.11855956363780162,0.11518315701221234,0.1105069120522232,0.12099193526531611,0.11287168795207621,0.16117144298273112,
NMI,0.64897997575531752,0.57154896272519828,0.70293519379488723,0.65557035671454356,0.67049031965094852,0.73831662118700114,0.75424548142119507,0.73089057215740805,1.0,
Silhoutte,0.29071487,0.28640775,0.30927134,0.29265181,0.30802412,0.34025598,0.37415863,0.35544217,0.33924914,
