,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,
0,1,3,3,3,3,3,3,2,
1,1,3,3,3,3,3,3,2,
2,99,99,99,99,99,99,99,99,
3,2,3,4,3,3,7,7,2,
4,1,3,3,3,3,3,3,2,
5,0,0,0,0,0,7,7,2,
6,0,3,3,0,3,7,4,2,
7,2,2,2,2,2,2,2,2,
8,2,2,2,2,2,2,2,2,
9,99,99,99,99,99,99,99,99,
10,2,2,2,2,2,2,2,2,
11,2,2,2,2,6,6,6,4,
12,2,2,2,2,2,2,2,2,
13,2,2,2,2,2,2,2,2,
14,2,2,2,2,2,2,2,2,
15,2,2,2,2,2,2,2,2,
16,2,2,2,2,2,2,2,2,
17,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,
19,2,2,2,2,2,2,2,2,
20,2,2,2,2,2,2,2,2,
21,2,2,2,2,2,2,2,2,
22,2,2,2,2,2,2,2,2,
23,0,3,4,3,3,7,7,2,
24,2,2,2,3,3,7,7,2,
25,1,2,2,2,6,6,6,4,
26,1,1,1,1,1,1,1,3,
27,1,1,1,1,1,1,1,3,
28,2,2,2,2,2,2,2,2,
29,1,1,1,1,1,1,1,3,
30,1,1,2,2,6,6,6,4,
31,2,2,4,4,6,6,6,4,
32,2,2,2,2,6,6,6,4,
33,1,1,1,1,1,1,1,3,
34,1,1,1,1,1,1,1,3,
35,0,3,3,3,1,3,1,3,
36,1,1,4,4,4,4,4,4,
37,1,1,4,4,4,4,8,3,
38,0,0,4,4,4,4,4,4,
39,1,1,4,4,4,4,4,4,
40,2,3,3,5,5,5,5,3,
41,2,3,3,5,5,5,5,3,
42,2,3,3,5,5,5,5,3,
43,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,3,
45,1,1,4,4,6,6,6,4,
46,1,1,1,1,1,1,1,3,
47,1,1,4,4,4,4,8,3,
48,1,1,4,4,6,6,6,4,
49,1,1,1,1,6,6,6,4,
50,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,3,
52,1,1,1,1,6,6,8,4,
53,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,
Modularity,0.08920811468085915,0.11251584607035302,0.10484198516239618,0.10470506925916198,0.11588399609371333,0.1136474698879233,0.11120885628736044,0.13496325625422262,
NMI,0.19684815366456085,0.41723205592150509,0.39017968937335729,0.48663033273248235,0.73548703310661845,0.6905238113672888,0.69726496613450406,1.0,
Silhoutte,0.15457945,0.23497747,0.24033221,0.27334413,0.30575772,0.33584825,0.32720843,0.13432844,
