,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,
0,1,1,1,1,1,1,1,0,
1,1,3,4,4,4,4,8,1,
2,1,1,1,1,1,1,1,0,
3,1,1,4,5,5,5,5,1,
4,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,7,7,1,
9,1,1,1,1,1,1,1,0,
10,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,0,
23,0,0,4,5,5,5,5,1,
24,2,2,2,5,5,5,3,1,
25,2,3,3,3,3,3,3,1,
26,0,3,3,3,3,3,3,1,
27,1,1,1,1,2,2,1,1,
28,2,2,2,2,2,2,2,1,
29,2,2,2,2,2,2,2,1,
30,2,2,2,2,4,4,4,1,
31,0,0,4,4,4,4,4,1,
32,0,0,4,4,4,4,4,1,
33,2,2,2,2,2,2,2,1,
34,2,2,2,2,2,2,3,1,
35,1,1,1,1,1,1,1,1,
36,0,2,2,4,6,7,7,1,
37,2,2,2,4,2,2,2,1,
38,2,2,2,2,2,2,2,1,
39,2,2,2,2,2,2,2,1,
40,1,2,2,2,6,6,6,1,
41,1,1,1,1,6,6,6,1,
42,2,2,2,2,2,2,6,1,
43,1,3,3,3,3,3,3,1,
44,2,2,2,2,2,2,2,1,
45,0,3,3,3,3,3,3,1,
46,0,0,0,0,0,7,8,0,
47,2,2,2,2,2,2,2,1,
48,2,2,2,2,2,2,2,1,
49,2,2,2,2,2,2,2,1,
50,2,3,3,3,3,3,3,1,
51,2,3,3,3,6,7,7,1,
52,1,1,1,1,1,1,1,1,
53,2,2,2,2,2,2,2,1,
54,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,
Modularity,0.07947412312373782,0.10178535255102077,0.10197750450497726,0.09321131378457513,0.1010421424105073,0.10135018577714475,0.09504849721688353,0.12319319155310077,
NMI,0.3517538321056155,0.41388281407970118,0.4760263567120559,0.45049706053362365,0.49393854558612188,0.48528936190406746,0.45102740842587291,1.0,
Silhoutte,0.19402177,0.24415704,0.24871307,0.23111071,0.25984963,0.28215475,0.26829475,0.2518857,
