,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,LPA
0,1,3,3,3,3,3,3,2,0
1,1,3,3,3,3,3,3,2,0
2,99,99,99,99,99,99,99,99,99
3,2,3,4,3,3,7,7,2,1
4,1,3,3,3,3,3,3,2,0
5,0,0,0,0,0,7,7,2,2
6,0,3,3,0,3,7,4,2,2
7,2,2,2,2,2,2,2,2,3
8,2,2,2,2,2,2,2,2,4
9,99,99,99,99,99,99,99,99,99
10,2,2,2,2,2,2,2,2,3
11,2,2,2,2,6,6,6,4,5
12,2,2,2,2,2,2,2,2,3
13,2,2,2,2,2,2,2,2,1
14,2,2,2,2,2,2,2,2,1
15,2,2,2,2,2,2,2,2,4
16,2,2,2,2,2,2,2,2,4
17,2,2,2,2,2,2,2,2,4
18,2,2,2,2,2,2,2,2,4
19,2,2,2,2,2,2,2,2,3
20,2,2,2,2,2,2,2,2,4
21,2,2,2,2,2,2,2,2,3
22,2,2,2,2,2,2,2,2,4
23,0,3,4,3,3,7,7,2,1
24,2,2,2,3,3,7,7,2,1
25,1,2,2,2,6,6,6,4,5
26,1,1,1,1,1,1,1,3,6
27,1,1,1,1,1,1,1,3,6
28,2,2,2,2,2,2,2,2,4
29,1,1,1,1,1,1,1,3,6
30,1,1,2,2,6,6,6,4,5
31,2,2,4,4,6,6,6,4,5
32,2,2,2,2,6,6,6,4,5
33,1,1,1,1,1,1,1,3,6
34,1,1,1,1,1,1,1,3,6
35,0,3,3,3,1,3,1,3,2
36,1,1,4,4,4,4,4,4,7
37,1,1,4,4,4,4,8,3,7
38,0,0,4,4,4,4,4,4,7
39,1,1,4,4,4,4,4,4,7
40,2,3,3,5,5,5,5,3,8
41,2,3,3,5,5,5,5,3,8
42,2,3,3,5,5,5,5,3,8
43,1,1,1,1,1,1,1,3,6
44,1,1,1,1,1,1,1,3,6
45,1,1,4,4,6,6,6,4,5
46,1,1,1,1,1,1,1,3,6
47,1,1,4,4,4,4,8,3,7
48,1,1,4,4,6,6,6,4,5
49,1,1,1,1,6,6,6,4,5
50,1,1,1,1,1,1,1,3,6
51,1,1,1,1,1,1,1,3,6
52,1,1,1,1,6,6,8,4,2
53,1,1,1,1,1,1,1,3,6
54,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99
Modularity,0.08920811468085915,0.11251584607035302,0.10484198516239618,0.10470506925916198,0.11588399609371333,0.1136474698879233,0.11120885628736044,0.13496325625422262,0.09001066644244733
NMI,0.19684815366456085,0.41723205592150509,0.39017968937335729,0.48663033273248235,0.73548703310661845,0.6905238113672888,0.69726496613450406,1.0,0.6143261707425316
