,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,1,5,5,5,6,6,0,
1,1,1,0,5,5,7,8,8,1,
2,2,2,2,2,2,2,2,2,1,
3,2,1,4,4,4,4,4,4,1,
4,0,0,1,5,5,5,6,6,0,
5,2,2,2,2,2,2,2,2,1,
6,1,1,1,5,5,7,8,8,1,
7,2,3,4,5,6,4,4,4,1,
8,2,2,2,2,6,6,5,5,1,
9,2,1,4,4,4,4,4,4,1,
10,0,0,1,5,5,5,6,6,0,
11,2,2,2,2,2,2,2,2,1,
12,1,3,3,3,3,3,3,1,2,
13,2,3,3,3,3,3,3,3,3,
14,2,2,2,2,2,2,2,2,1,
15,2,3,4,4,4,4,4,4,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,1,1,4,4,4,4,4,4,1,
20,2,2,2,2,2,2,7,7,1,
21,0,0,0,5,5,7,8,8,1,
22,2,2,2,2,2,7,7,7,1,
23,0,3,3,3,3,3,3,3,3,
24,1,3,3,3,3,3,3,3,3,
25,2,2,2,2,2,2,2,2,1,
26,0,3,3,3,3,6,5,9,3,
27,1,1,1,1,1,1,1,1,2,
28,2,2,2,2,2,2,2,2,1,
29,1,1,1,1,1,1,1,1,2,
30,2,2,4,4,4,4,4,4,1,
31,2,2,4,4,4,7,7,7,1,
32,2,2,4,4,4,7,7,7,1,
33,2,2,4,4,4,4,4,4,1,
34,1,1,1,5,6,6,5,5,2,
35,1,1,1,1,1,1,1,1,2,
36,0,0,0,5,6,6,5,5,2,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,0,1,1,1,1,6,7,5,2,
41,1,1,2,2,2,2,2,2,2,
42,1,1,1,1,1,1,1,1,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,3,3,3,6,6,5,9,3,
46,1,3,3,3,3,3,3,3,3,
47,2,2,2,2,2,2,2,2,1,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,3,3,3,3,3,3,3,3,
52,1,3,3,3,3,3,3,3,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10835597288810489,0.11398458672077358,0.11925970359467516,0.1301503917286088,0.12588134221854694,0.1132080590235718,0.11571612613369406,0.1193591525260378,0.14648319844109703,
NMI,0.47406631482806122,0.58216191609770296,0.59713383709492118,0.63687894853843052,0.61402402976266324,0.63690528158528847,0.60014272414173364,0.69364850385775112,1.0,
Silhoutte,0.12953505,0.12443642,0.13123289,0.16593974,0.1774657,0.1892412,0.23024443,0.25506006,0.17185523,
