,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,5,5,5,5,5,0,
1,2,2,2,2,6,7,7,7,0,
2,2,2,4,5,5,5,5,5,0,
3,2,3,4,4,4,4,4,4,2,
4,2,2,2,5,5,5,5,5,0,
5,2,2,2,5,5,5,7,5,0,
6,0,0,3,2,6,7,7,7,0,
7,0,0,3,2,2,2,8,9,0,
8,0,0,0,5,5,5,8,9,0,
9,2,3,4,4,4,4,4,4,2,
10,0,3,4,4,6,6,6,4,0,
11,2,2,2,5,5,5,2,8,0,
12,0,0,4,3,6,7,7,7,0,
13,2,3,4,4,4,4,4,4,2,
14,2,2,2,2,2,2,2,2,2,
15,2,2,2,2,2,2,2,2,2,
16,0,1,3,3,2,6,6,6,4,
17,2,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,2,
19,2,2,2,2,2,2,2,2,2,
20,2,2,2,2,2,2,2,2,2,
21,1,1,3,3,6,7,7,7,0,
22,99,99,99,99,99,99,99,99,99,
23,0,3,4,4,4,4,4,4,2,
24,0,3,4,4,4,4,4,4,2,
25,1,3,4,4,4,3,3,3,5,
26,2,2,2,2,2,2,2,2,2,
27,99,99,99,99,99,99,99,99,99,
28,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,4,
30,1,3,3,3,3,3,3,3,5,
31,0,3,3,3,3,3,3,3,5,
32,0,3,3,3,3,3,3,3,5,
33,0,3,3,3,3,3,3,3,5,
34,1,1,1,1,1,1,1,1,4,
35,2,2,4,5,5,5,5,5,0,
36,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,4,
42,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,99,99,99,99,99,99,99,99,99,
46,0,0,3,4,6,6,6,6,0,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,6,6,6,4,
49,2,2,2,5,5,5,5,5,0,
50,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,4,
52,0,0,0,0,0,0,8,8,0,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.15669960928331528,0.1908863744159789,0.158521559978843,0.192641785290358,0.21730024914141324,0.20965929108329276,0.20198807468083857,0.2168229852239894,0.25139624536594213,
NMI,0.43987365093729291,0.60244367379831165,0.52722584731742628,0.60306196969647929,0.73399123115038012,0.74810366145831486,0.73685227552680022,0.74096262617970055,1.0,
Silhoutte,0.19709807,0.22696704,0.21651556,0.27865078,0.3393852,0.34412733,0.3591604,0.3981044,0.27906819,
