,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,3,3,3,3,3,3,1,
1,1,1,0,0,6,6,8,8,1,
2,2,3,3,3,3,3,3,3,1,
3,2,2,2,2,2,2,2,2,1,
4,0,3,3,3,3,3,3,3,1,
5,2,2,2,2,2,2,2,2,1,
6,2,2,2,2,2,2,8,8,1,
7,2,3,4,5,5,5,5,5,0,
8,2,3,4,5,5,5,5,5,0,
9,2,2,4,4,4,4,4,4,1,
10,2,3,4,5,5,5,5,6,1,
11,2,2,2,2,2,2,2,2,1,
12,2,3,2,2,2,2,5,2,1,
13,2,2,2,2,2,2,2,2,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,0,0,4,5,6,5,6,6,1,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,0,6,6,6,9,2,
26,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,1,4,4,4,4,4,4,2,
31,1,1,4,4,4,4,4,4,2,
32,0,3,4,4,4,4,4,4,2,
33,1,1,4,4,4,4,4,4,2,
34,1,1,1,1,1,1,1,1,2,
35,0,3,3,3,3,3,3,3,1,
36,1,1,1,5,5,1,5,5,0,
37,1,1,1,5,5,5,5,5,0,
38,1,1,1,1,1,1,1,9,2,
39,1,1,1,1,1,1,1,1,2,
40,2,3,4,1,1,7,7,7,2,
41,2,3,4,5,5,7,7,7,2,
42,1,1,1,1,1,1,1,1,2,
43,1,1,1,1,1,7,7,7,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09677036303071385,0.10586298192739721,0.11136530440843527,0.1131993121049369,0.11069199673956234,0.10654358455860345,0.10101552962864098,0.09728881309479444,0.13010204980303838,
NMI,0.39185358892148292,0.49367114264806045,0.52970178061341366,0.60300877513480666,0.61457536061497908,0.57240070877271698,0.60094927334183978,0.66323540949458093,1.0,
Silhoutte,0.14150212,0.15106566,0.18267742,0.18136603,0.18678102,0.19011713,0.2111843,0.20256808,0.06019817,
