,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,3,3,3,3,3,3,2,
1,0,3,3,3,3,3,3,3,2,
2,1,3,3,3,3,3,3,3,2,
3,2,3,4,4,4,4,4,4,1,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,1,1,4,4,4,4,4,4,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,1,1,4,4,4,4,4,4,1,
24,1,1,2,1,2,2,2,2,2,
25,1,2,2,2,2,2,2,9,2,
26,0,0,0,0,0,0,0,0,0,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,2,2,3,5,5,5,5,5,2,
30,0,3,4,2,4,7,7,7,2,
31,0,3,4,4,4,4,4,4,1,
32,1,1,4,4,4,7,7,7,1,
33,2,2,2,2,2,2,2,2,2,
34,2,2,2,5,5,5,5,5,2,
35,2,2,2,2,2,2,2,2,2,
36,2,1,1,1,1,1,1,1,2,
37,0,0,0,0,0,0,0,0,2,
38,2,3,4,4,6,6,6,6,2,
39,2,3,4,4,6,6,6,6,2,
40,2,3,4,4,6,6,6,6,2,
41,2,3,4,4,6,6,6,6,2,
42,2,3,4,4,6,6,6,6,2,
43,2,2,4,5,5,5,5,5,2,
44,2,2,2,2,2,2,2,2,2,
45,2,3,4,5,5,5,8,8,2,
46,2,2,2,2,2,2,2,2,2,
47,0,3,4,5,5,5,8,8,2,
48,2,2,4,5,6,6,6,6,2,
49,2,2,2,2,2,2,2,2,2,
50,1,1,1,1,1,1,1,1,2,
51,2,2,2,2,2,2,2,2,2,
52,1,3,3,3,3,3,3,3,2,
53,2,2,2,2,2,2,2,2,2,
54,0,0,0,0,0,0,8,8,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11890854358551732,0.1358493594189437,0.13475427220995673,0.130061799588272,0.13976358363036626,0.1377067606686766,0.13463570815620957,0.13247683706457394,0.17835484487170758,
NMI,0.33845151249772348,0.43160857059501073,0.52017898137869445,0.50006663223833525,0.5704113919793502,0.57785970849174295,0.57548428150600384,0.56677874594570021,1.0,
Silhoutte,0.19582273,0.23148861,0.24588057,0.26480557,0.31377786,0.31920865,0.32469809,0.3036071,0.22997537,
