,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,3,3,6,6,6,6,2,
1,1,3,4,4,4,0,6,8,2,
2,0,3,4,4,4,4,4,4,2,
3,1,1,1,1,1,1,1,1,1,
4,1,3,3,3,6,6,6,6,2,
5,1,1,3,3,6,6,6,9,1,
6,1,1,1,1,1,1,1,1,1,
7,1,1,1,1,1,1,1,1,1,
8,0,3,4,4,4,7,7,7,3,
9,1,2,4,4,4,4,4,4,2,
10,1,1,1,1,1,1,1,1,1,
11,1,1,1,1,1,1,1,1,1,
12,1,1,1,1,1,1,1,1,1,
13,1,1,1,1,1,1,1,1,1,
14,1,3,3,3,3,3,3,3,0,
15,1,3,3,3,3,3,3,3,0,
16,1,3,3,3,3,3,3,3,0,
17,1,3,3,3,3,3,3,3,0,
18,1,3,3,3,3,3,3,3,0,
19,1,3,3,3,3,3,3,3,0,
20,1,3,3,3,3,3,3,3,0,
21,1,3,3,3,3,6,6,9,1,
22,1,3,3,3,3,3,3,3,0,
23,1,1,1,1,1,1,1,1,1,
24,1,1,1,1,1,1,1,1,1,
25,2,3,3,3,3,3,3,3,3,
26,2,3,3,3,3,3,3,3,0,
27,1,1,1,1,1,1,1,1,1,
28,1,1,1,1,1,1,1,1,1,
29,2,2,2,2,2,2,2,2,3,
30,0,3,4,4,4,4,4,4,2,
31,0,0,4,4,4,4,4,4,2,
32,0,0,4,5,5,5,5,9,2,
33,2,2,2,2,2,2,2,2,3,
34,1,1,4,4,4,4,4,4,2,
35,1,3,3,3,6,6,8,8,3,
36,0,3,4,4,4,7,7,7,3,
37,2,2,2,2,2,7,2,2,3,
38,2,2,2,2,2,2,2,2,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,2,5,5,5,5,5,3,
41,2,2,2,5,5,5,5,5,3,
42,2,2,2,5,5,5,5,5,3,
43,2,2,2,5,5,5,5,5,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,1,1,1,1,1,1,1,1,1,
47,1,0,0,1,1,1,1,1,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,1,1,1,1,1,1,1,1,1,
51,2,2,4,5,5,7,7,7,3,
52,1,1,1,1,1,1,1,1,1,
53,0,2,0,0,6,0,8,8,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10818430698954713,0.10047541806190417,0.12342007745404299,0.11305137606611826,0.11291530670237454,0.11009810959521757,0.1134120129568876,0.10862433423348898,0.14021984833392756,
NMI,0.4644735359952154,0.57848407750160213,0.6443404473516714,0.55776794926300899,0.59780210137392653,0.6430005887832142,0.68412340671274674,0.69475534522229232,1.0,
Silhoutte,0.17105219,0.11456275,0.16643213,0.16833035,0.18678821,0.21970595,0.2317346,0.22654165,0.1685048,
