,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,5,5,5,5,5,5,5,1,
1,2,2,0,0,6,6,6,6,6,6,0,
2,0,3,4,5,5,5,5,5,5,5,1,
3,1,1,3,1,3,3,8,8,8,8,0,
4,0,3,3,5,5,5,5,5,5,5,1,
5,1,1,1,1,5,5,8,8,10,10,0,
6,0,0,1,1,6,6,6,6,6,6,0,
7,0,0,0,0,6,6,6,9,9,9,0,
8,0,0,2,2,6,6,6,9,9,9,3,
9,1,1,0,0,0,0,8,8,8,11,0,
10,1,1,1,1,6,6,8,8,8,8,0,
11,2,0,2,2,2,2,2,2,10,10,3,
12,1,1,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,3,3,8,8,8,11,0,
14,1,1,1,1,1,1,8,8,8,11,0,
15,1,1,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,1,0,
19,1,1,2,1,1,1,1,1,1,1,0,
20,1,1,2,1,1,1,1,1,1,1,0,
21,1,1,1,1,6,6,6,6,6,6,0,
22,1,1,3,1,1,1,1,1,1,1,0,
23,1,3,3,3,3,3,3,3,3,3,2,
24,1,3,3,3,3,3,8,8,8,8,2,
25,1,1,3,3,3,3,8,8,8,8,2,
26,1,3,3,3,3,3,3,3,3,3,2,
27,2,2,4,2,2,2,2,2,2,2,1,
28,2,2,4,4,4,4,4,4,2,2,1,
29,2,2,4,4,4,4,4,4,2,2,1,
30,0,2,4,4,4,4,4,4,4,4,1,
31,0,2,4,4,4,4,4,4,4,4,1,
32,0,3,4,4,4,4,4,4,4,4,1,
33,2,2,4,4,4,4,4,4,4,4,1,
34,2,2,2,2,4,4,4,4,2,2,1,
35,0,0,1,5,5,5,5,5,5,5,1,
36,2,1,2,2,2,7,2,9,9,9,3,
37,1,0,0,0,0,0,0,0,0,0,3,
38,2,2,2,2,2,2,2,2,2,2,3,
39,1,1,2,2,2,2,2,2,2,2,3,
40,1,1,2,2,2,7,7,7,7,7,3,
41,1,1,2,2,2,7,7,7,7,7,3,
42,1,1,2,2,2,7,7,7,7,7,3,
43,1,3,3,3,3,3,3,3,3,8,2,
44,2,1,2,2,2,2,2,2,2,2,3,
45,1,3,3,3,3,3,3,3,3,3,2,
46,2,3,3,3,3,3,8,8,10,10,3,
47,2,1,2,2,2,2,2,2,2,2,3,
48,2,2,2,2,2,2,2,2,2,2,3,
49,2,2,4,2,4,4,4,4,2,2,1,
50,0,3,3,3,3,3,3,3,3,3,2,
51,2,3,3,3,3,3,3,3,3,8,3,
52,0,0,0,0,0,2,8,8,10,10,3,
53,2,2,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.08765104854626485,0.07358997986947047,0.11325724953679621,0.1568062248300999,0.14697632035855873,0.1368748918345668,0.1348957530005541,0.13133246273464946,0.12995225807031976,0.12212237460100073,0.1701152344461585,
NMI,0.30556380217322093,0.35846308422355294,0.51818243282501542,0.70036709921253537,0.60472358137495552,0.59575536077007241,0.60421642548185794,0.60000046522676664,0.57097306059245478,0.56868778196420566,1.0,
Silhoutte,0.05281528,0.03982881,0.07885887,0.17078064,0.15696979,0.16811966,0.19946558,0.22265567,0.23950362,0.22787539,0.11543821,
