,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,4,4,4,4,4,4,0,
1,1,1,1,1,1,1,1,1,1,
2,1,3,3,3,3,3,3,3,2,
3,1,1,1,1,1,1,1,1,2,
4,2,0,4,4,4,4,4,4,0,
5,1,1,1,1,1,1,1,1,1,
6,1,1,1,5,5,5,5,5,1,
7,1,1,1,5,5,5,5,5,1,
8,1,1,1,1,1,5,5,5,1,
9,1,1,1,1,1,1,1,1,1,
10,1,1,1,1,1,1,1,1,1,
11,2,2,2,2,2,2,2,2,3,
12,1,1,1,1,1,1,1,1,1,
13,1,1,1,1,1,1,1,1,1,
14,2,2,4,4,6,6,6,6,1,
15,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,
20,1,1,1,1,1,1,1,1,1,
21,1,1,1,1,1,1,1,1,1,
22,1,1,1,1,1,1,1,1,1,
23,2,2,2,2,2,2,2,2,1,
24,0,0,4,4,6,6,6,6,1,
25,0,0,4,4,6,6,6,6,1,
26,1,1,4,5,5,1,8,8,1,
27,2,2,2,2,2,2,2,2,3,
28,2,2,2,2,2,2,2,2,3,
29,2,2,2,2,2,2,2,2,3,
30,1,3,3,3,3,3,3,3,2,
31,0,3,3,3,3,3,3,3,2,
32,1,3,3,3,3,3,3,3,2,
33,2,3,3,3,3,3,3,3,2,
34,2,3,3,3,3,3,3,3,2,
35,0,0,4,4,4,4,4,4,0,
36,2,2,2,2,2,2,2,2,3,
37,2,2,2,2,2,2,8,9,3,
38,0,0,0,0,0,0,0,8,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,2,2,2,7,7,7,3,
41,2,2,2,2,6,7,7,7,3,
42,2,2,2,2,2,2,2,2,3,
43,2,2,2,5,5,7,8,7,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,5,5,5,5,5,3,
46,2,2,2,2,2,2,2,2,3,
47,2,2,2,2,2,2,2,2,3,
48,0,0,4,4,4,4,4,4,3,
49,2,2,2,2,2,2,2,2,3,
50,2,2,2,2,2,2,2,2,3,
51,0,2,2,0,2,5,8,9,3,
52,0,0,0,2,2,2,2,2,3,
53,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.08453335141502563,0.09585394211769159,0.10996377848404516,0.09631588623390724,0.09508442281269064,0.09326677005556022,0.08490841425611477,0.08597468202264048,0.12160791864104767,
NMI,0.39523382433836302,0.63590720924518618,0.6858743049204995,0.60965252060797537,0.63002080544776062,0.63850588067588931,0.60581522905996521,0.61403109581263027,1.0,
Silhoutte,0.10248914,0.13198674,0.15572709,0.17119814,0.19381606,0.22561368,0.24020438,0.23666253,0.13531483,
