,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,0,
1,0,0,0,0,6,6,6,6,2,
2,1,1,4,4,4,4,4,4,0,
3,2,2,2,2,2,2,2,9,2,
4,1,3,4,4,4,4,4,4,0,
5,2,2,2,2,2,2,2,2,2,
6,2,2,2,2,6,6,6,6,2,
7,0,2,2,5,5,5,5,5,2,
8,0,0,0,5,5,5,5,5,3,
9,1,3,3,3,3,3,3,3,1,
10,2,3,3,3,3,3,3,3,1,
11,2,2,2,2,2,2,2,2,2,
12,2,2,2,2,2,2,2,2,2,
13,2,2,2,2,2,2,2,2,2,
14,2,3,3,3,3,3,3,3,2,
15,2,2,2,2,2,2,2,2,2,
16,2,2,2,2,2,2,2,2,2,
17,2,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,2,
19,2,2,2,2,2,2,2,2,2,
20,2,2,2,2,2,2,2,2,2,
21,2,2,2,2,2,2,2,2,2,
22,2,2,2,2,2,2,2,2,2,
23,2,2,3,3,6,6,8,8,2,
24,1,1,1,1,1,1,1,1,3,
25,1,1,1,1,1,1,1,1,3,
26,2,2,2,2,2,2,2,2,2,
27,1,1,1,1,1,1,1,1,3,
28,2,2,2,2,2,2,2,2,2,
29,1,1,1,1,1,1,1,1,3,
30,0,3,3,3,3,3,3,3,1,
31,0,3,3,3,3,3,3,3,1,
32,1,3,3,3,3,3,3,3,1,
33,1,3,3,3,3,3,3,3,1,
34,1,1,1,1,1,1,1,1,3,
35,0,3,4,4,4,4,4,4,0,
36,0,0,0,5,5,5,5,5,3,
37,1,1,1,1,1,1,1,1,3,
38,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,6,7,7,7,3,
41,0,0,4,5,6,7,7,7,3,
42,2,2,4,5,6,7,7,7,3,
43,1,1,1,1,1,1,1,9,3,
44,1,1,1,1,1,1,1,1,3,
45,2,2,2,2,2,5,5,9,2,
46,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,1,1,1,1,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.08409843623294261,0.11137287541894814,0.13883723685400817,0.13844078734568746,0.13370654554908312,0.1316527817719345,0.13076847231738012,0.1288519482957415,0.14551807676767683,
NMI,0.45371151032381929,0.65910224665935058,0.75940097936243323,0.78403772415303319,0.73573948303515857,0.75604987556971848,0.7482783023761016,0.71036614541760668,1.0,
Silhoutte,0.11112851,0.16110719,0.23930134,0.266699,0.28182177,0.29634859,0.22752788,0.24595498,0.22819031,
