,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,3,
1,0,0,0,0,6,6,6,6,1,
2,0,0,4,4,4,4,4,4,3,
3,0,3,3,3,3,3,3,3,0,
4,0,0,4,4,4,4,4,4,3,
5,2,2,2,2,2,2,2,2,1,
6,0,0,0,0,6,6,6,6,1,
7,0,0,0,5,5,5,5,5,3,
8,0,0,0,5,5,5,5,5,3,
9,0,3,3,3,3,3,3,3,0,
10,0,3,3,3,3,3,3,3,0,
11,0,0,4,4,6,7,7,7,3,
12,2,2,2,2,2,2,2,2,1,
13,2,3,3,3,3,3,6,9,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,1,1,1,1,1,1,1,1,0,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,1,1,1,1,2,
26,2,2,2,2,2,2,2,9,1,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,3,3,3,3,3,3,3,0,
31,1,3,3,3,3,3,3,3,0,
32,0,3,3,3,3,3,3,3,0,
33,1,1,1,1,1,1,1,1,2,
34,1,1,1,1,1,1,1,1,2,
35,0,0,4,4,4,4,4,4,3,
36,0,0,0,5,5,5,5,5,3,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,1,1,6,1,8,8,2,
41,0,3,4,5,6,6,8,8,2,
42,2,3,4,5,6,6,8,8,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,0,0,4,4,0,7,7,7,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.15915718024187087,0.17584512990905635,0.1908507988777055,0.19164432864664932,0.18574218801551035,0.19039250146355557,0.18750672673570104,0.18387864839047122,0.20147256953002307,
NMI,0.56115704152308177,0.69244287910175895,0.73500935887653374,0.77405602978485777,0.71945465126753194,0.76202731119199618,0.80827433859488407,0.7917612866393714,1.0,
Silhoutte,0.20952139,0.25359175,0.30309186,0.33421761,0.34246767,0.37266186,0.39056457,0.37773382,0.24154357,
