,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,
0,1,1,1,1,1,1,1,0,
1,1,3,3,4,6,6,6,2,
2,1,1,1,1,1,1,1,0,
3,1,1,4,4,4,4,4,1,
4,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,0,
8,0,0,3,5,5,5,5,2,
9,1,1,1,1,1,1,1,0,
10,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,0,
23,0,0,4,4,4,4,4,1,
24,2,2,2,2,2,3,3,2,
25,2,3,3,3,3,3,3,2,
26,0,3,3,3,3,3,3,2,
27,2,2,2,2,2,2,2,2,
28,2,2,2,2,2,2,2,2,
29,2,2,2,2,2,2,2,2,
30,2,2,2,2,2,6,2,2,
31,2,2,2,2,6,6,8,2,
32,1,1,1,5,6,6,8,2,
33,2,2,2,2,2,2,2,2,
34,2,2,2,2,2,2,2,2,
35,1,1,4,4,4,4,1,2,
36,0,0,0,5,5,5,5,2,
37,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,
40,1,1,1,2,5,7,7,2,
41,1,1,1,1,5,7,7,2,
42,2,2,2,2,2,2,2,2,
43,1,3,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,
45,0,3,3,3,3,3,3,2,
46,0,0,0,0,6,6,6,0,
47,2,2,2,5,2,2,2,2,
48,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,
50,2,3,3,3,3,3,3,2,
51,2,3,3,3,5,5,5,2,
52,2,1,1,1,1,1,1,2,
53,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,
Modularity,0.0923243140601297,0.10168503898318637,0.10126133927778291,0.10268013720310683,0.10824997793214947,0.10554971571688135,0.10765755644755358,0.1265657114253005,
NMI,0.42313247959151162,0.43216221117299997,0.53552211017572315,0.58777071910291923,0.59206553273003226,0.56886746223277262,0.57625491481867319,1.0,
Silhoutte,0.17205726,0.19598484,0.16949867,0.1973462,0.23938738,0.25689401,0.27416252,0.19457106,
