,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,1,5,5,5,5,1,
1,0,2,0,2,6,6,6,6,1,
2,1,1,1,1,5,5,5,5,1,
3,0,3,3,5,6,6,6,9,0,
4,1,1,1,5,5,5,5,5,1,
5,1,1,1,1,1,1,1,1,1,
6,0,0,0,0,6,6,6,6,1,
7,1,1,1,1,1,1,1,1,1,
8,1,1,1,1,1,7,1,1,1,
9,2,3,3,5,6,6,6,9,0,
10,1,1,1,1,1,1,1,1,1,
11,1,1,1,1,1,1,1,1,1,
12,1,1,1,1,1,1,1,1,1,
13,1,1,3,1,1,1,1,1,1,
14,1,1,1,1,1,1,1,1,1,
15,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,
20,1,1,1,1,1,1,7,1,1,
21,1,1,1,1,1,1,1,1,1,
22,1,1,4,1,1,1,7,7,1,
23,2,3,3,5,6,6,6,9,0,
24,0,3,3,3,6,6,3,3,0,
25,2,2,4,0,4,4,8,8,2,
26,0,3,3,3,3,3,3,3,1,
27,2,2,4,4,4,4,4,4,2,
28,2,2,4,4,4,4,4,4,2,
29,2,2,2,3,2,3,2,3,2,
30,2,2,4,4,4,4,4,4,2,
31,2,2,4,4,4,4,4,4,2,
32,2,2,4,4,4,4,4,4,2,
33,2,3,4,4,4,4,4,4,2,
34,2,2,2,2,2,2,2,2,2,
35,1,1,1,5,5,5,5,5,1,
36,0,0,3,0,3,7,7,7,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,0,0,0,0,0,0,8,8,2,
42,2,2,2,2,2,2,2,2,2,
43,0,3,2,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,8,8,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,8,2,2,
52,0,0,0,3,3,7,8,8,1,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.2503920718561219,0.24941442346419337,0.23713983376738554,0.21192064334842214,0.2181581331758141,0.20809474273607392,0.19730273148113803,0.20392488881713458,0.27427775566828827,
NMI,0.62274251181750961,0.63013841781936941,0.5926567640490944,0.52630942329211805,0.63326785136044361,0.59690061781261339,0.53402420109955751,0.5751541004120384,1.0,
Silhoutte,0.20501064,0.21981733,0.22138123,0.19973563,0.2082482,0.2128139,0.23092803,0.25102147,0.21862983,
