,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,0,5,5,5,5,5,1,
1,1,3,3,3,6,6,6,6,1,
2,2,2,2,2,2,2,2,2,1,
3,2,2,2,2,2,2,2,2,1,
4,0,0,0,5,5,5,5,5,1,
5,2,2,2,2,2,2,2,2,1,
6,1,2,3,3,6,6,6,6,1,
7,1,2,2,2,6,6,6,6,1,
8,0,0,0,4,4,7,7,7,3,
9,0,0,0,0,0,0,0,9,0,
10,2,2,2,2,2,2,2,2,1,
11,2,2,2,2,2,2,2,2,1,
12,2,3,3,3,3,3,3,3,0,
13,2,2,2,2,2,2,2,2,1,
14,2,3,3,3,3,3,3,9,0,
15,2,3,3,3,3,3,3,3,0,
16,1,1,1,1,1,1,1,1,3,
17,2,3,3,3,3,3,3,3,0,
18,2,3,3,3,3,3,3,3,0,
19,2,3,3,3,3,3,3,3,0,
20,2,3,3,3,3,3,3,3,0,
21,2,3,3,3,3,3,3,3,0,
22,2,3,3,3,3,3,3,3,0,
23,0,0,4,4,4,4,4,4,1,
24,2,3,4,4,4,4,4,4,0,
25,2,3,3,3,3,3,3,3,1,
26,2,3,3,3,3,3,3,3,0,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,2,2,2,2,2,2,2,2,1,
31,2,2,2,2,2,2,2,2,1,
32,2,2,2,2,2,2,2,2,1,
33,2,2,2,2,2,2,2,2,1,
34,99,99,99,99,99,99,99,99,99,
35,1,1,1,5,5,5,1,1,3,
36,1,1,1,1,1,7,7,7,3,
37,2,1,4,4,6,7,8,8,3,
38,1,1,1,1,1,4,8,8,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,3,
41,0,0,4,4,4,4,4,9,0,
42,1,1,1,1,1,1,1,1,3,
43,0,0,4,4,4,4,4,4,3,
44,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,3,
46,1,1,1,1,1,1,1,1,3,
47,1,1,4,4,6,4,8,8,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.11686974873792519,0.14570955015121395,0.1324828556208691,0.1295326995287897,0.13337015128884414,0.12607790575651273,0.13436410551627317,0.12544786344408834,0.1616223393235085,
NMI,0.38390865631533494,0.69395904691057697,0.59243118320749766,0.60425399556619053,0.60133121823758573,0.61570569144181564,0.6608258656309689,0.66595092412122459,1.0,
Silhoutte,0.17275968,0.22114762,0.23596306,0.24602274,0.27830229,0.28743544,0.35036577,0.34750858,0.18981761,
