,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,4,4,4,4,4,4,2,
1,1,3,4,4,4,4,4,4,2,
2,99,99,99,99,99,99,99,99,99,
3,2,2,2,2,2,2,2,8,2,
4,1,3,4,4,4,4,4,4,2,
5,2,0,0,0,2,0,8,2,2,
6,0,0,0,0,0,7,7,7,2,
7,2,2,2,2,2,2,2,2,2,
8,2,2,2,2,2,2,2,2,2,
9,99,99,99,99,99,99,99,99,99,
10,2,2,2,2,2,2,2,2,2,
11,2,3,3,5,3,7,7,3,4,
12,2,2,4,4,4,4,4,4,2,
13,2,2,2,2,2,2,2,2,2,
14,2,2,2,2,2,2,2,2,2,
15,2,2,2,2,2,2,2,2,2,
16,2,2,3,2,2,2,2,2,2,
17,2,2,2,2,2,2,2,2,2,
18,2,2,2,2,2,2,2,2,2,
19,2,2,3,5,5,5,5,5,4,
20,0,3,3,5,5,5,5,5,4,
21,2,2,4,4,4,2,2,2,2,
22,2,3,3,5,5,5,5,5,4,
23,2,2,2,2,2,2,8,8,2,
24,2,2,2,2,2,3,8,8,2,
25,1,2,3,2,2,7,7,3,4,
26,1,1,1,1,1,1,1,1,3,
27,1,1,1,1,1,1,1,1,3,
28,2,2,3,2,3,2,2,2,2,
29,1,1,1,1,1,1,1,1,3,
30,1,3,3,1,1,7,7,3,4,
31,2,3,3,5,5,7,7,3,4,
32,2,3,3,2,3,7,7,3,4,
33,1,1,1,1,1,1,1,1,3,
34,1,1,1,1,1,1,1,1,3,
35,0,3,4,4,4,4,4,4,3,
36,1,3,3,3,3,3,3,7,4,
37,1,3,3,3,3,3,3,9,4,
38,0,3,0,3,3,3,3,7,4,
39,1,3,3,3,3,3,3,7,4,
40,2,2,4,4,6,6,6,6,3,
41,2,2,4,3,6,6,6,6,3,
42,2,2,4,5,6,6,6,6,3,
43,1,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,1,3,
45,1,3,3,3,3,7,7,3,4,
46,1,1,1,1,1,1,1,1,3,
47,1,3,3,3,3,3,3,9,4,
48,1,3,3,3,3,7,7,3,4,
49,1,1,3,1,3,7,7,3,4,
50,1,1,1,1,1,1,8,8,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,7,7,3,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.08635099011459604,0.09211877533782258,0.11641118665093862,0.1082285066691588,0.11889994299948585,0.11267711116873194,0.10713051359198747,0.1052624458774502,0.1366145237562668,
NMI,0.167984571164115,0.45526350926088682,0.63938250149457621,0.50627014060574804,0.61300012984373764,0.60819583542980293,0.60195084934674126,0.60230995556482381,1.0,
Silhoutte,0.11909326,0.12705677,0.18717381,0.18282464,0.23511548,0.28205047,0.28577759,0.2913042,0.135161,
