,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,4,2,4,4,4,4,1,
1,0,0,0,5,6,5,5,5,0,
2,0,0,4,4,4,4,4,4,1,
3,2,2,4,4,5,6,6,9,1,
4,0,0,4,4,4,4,4,4,1,
5,2,2,2,2,2,2,2,2,1,
6,1,0,0,5,6,5,5,5,0,
7,1,1,1,5,6,5,5,5,0,
8,1,1,1,1,1,1,8,8,2,
9,2,3,4,4,5,6,6,9,1,
10,2,3,4,4,5,6,6,9,1,
11,2,3,4,4,5,6,6,9,1,
12,2,2,2,2,2,2,2,2,1,
13,2,2,4,4,5,6,6,9,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,0,3,3,3,3,3,3,3,3,
24,0,3,3,3,3,3,3,3,3,
25,0,0,3,3,3,0,0,0,3,
26,0,3,3,3,3,3,3,3,3,
27,1,2,2,2,2,1,2,2,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,2,1,1,1,1,7,7,7,2,
31,0,0,0,0,0,5,7,7,3,
32,0,0,0,0,0,7,7,7,3,
33,2,2,2,2,2,2,2,2,1,
34,1,1,1,1,1,1,1,7,2,
35,1,3,4,4,4,4,4,4,1,
36,1,1,1,1,1,1,8,8,2,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,0,0,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,2,2,2,5,6,7,7,6,3,
41,2,2,2,5,6,7,7,6,3,
42,2,2,2,5,6,7,7,6,3,
43,1,3,3,3,3,3,3,3,3,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,8,8,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,3,3,3,3,3,3,3,3,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,2,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10013745311029171,0.09841070905868099,0.1107671598103031,0.1272748867913721,0.13087476020679395,0.12680199559165026,0.12156324364289829,0.12073919822864887,0.13775468959240947,
NMI,0.44466399421459046,0.52239885810355191,0.66420466789169796,0.7368465222942957,0.70939554353152257,0.73292774936390559,0.71320033464061494,0.69456443398245515,1.0,
Silhoutte,0.09595069,0.11200997,0.15387118,0.20625092,0.26921069,0.27561719,0.27467637,0.31493163,0.18179425,
