,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,0,5,5,5,5,5,0,0
1,1,2,3,3,6,6,6,6,0,1
2,2,2,2,2,2,6,6,2,0,1
3,2,2,2,2,2,2,2,2,0,2
4,0,0,0,5,5,5,5,5,0,0
5,2,2,2,2,2,2,2,2,0,2
6,1,2,2,2,6,6,6,6,0,1
7,2,2,2,2,6,6,6,6,0,1
8,0,0,0,0,4,7,8,8,3,3
9,0,0,0,0,0,6,6,9,1,4
10,2,2,2,2,2,2,2,2,0,5
11,2,2,2,2,2,2,2,2,0,5
12,2,3,3,3,3,3,3,3,1,5
13,2,2,2,2,2,2,2,2,0,2
14,2,3,3,3,3,3,3,3,1,4
15,2,3,3,3,3,3,3,3,1,6
16,1,1,1,1,1,1,1,1,3,7
17,2,3,3,3,3,3,3,3,1,6
18,2,3,3,3,3,3,3,3,1,6
19,2,3,3,3,3,3,3,3,1,4
20,2,3,3,3,3,3,3,3,1,6
21,2,3,3,3,3,3,3,3,1,4
22,2,3,3,3,3,3,3,3,1,6
23,2,0,4,4,4,4,4,4,1,4
24,2,3,4,4,4,4,4,4,1,4
25,2,3,3,3,3,3,3,3,1,5
26,2,3,3,3,3,3,3,3,1,4
27,1,1,1,1,1,1,1,1,3,5
28,1,1,1,1,1,1,1,1,3,5
29,1,1,1,1,1,1,1,1,3,5
30,2,2,2,2,2,2,2,2,0,2
31,2,2,2,2,2,2,2,2,0,2
32,2,2,2,2,2,2,2,2,0,2
33,2,2,2,2,2,2,2,2,0,2
34,99,99,99,99,99,99,99,99,99,99
35,1,1,1,5,1,5,1,1,3,7
36,1,1,1,1,1,1,8,8,3,3
37,2,3,4,4,6,7,7,7,3,3
38,2,2,4,4,6,7,7,7,3,3
39,1,1,1,1,1,1,1,1,3,7
40,1,1,1,1,1,1,1,1,3,7
41,0,0,4,4,4,4,4,9,1,4
42,1,1,1,1,1,1,1,1,3,7
43,0,0,4,4,4,4,4,4,1,4
44,1,1,1,1,1,1,1,1,3,7
45,1,1,1,1,1,1,1,1,3,7
46,1,1,1,1,1,1,1,1,3,7
47,2,3,4,4,6,7,7,7,3,3
48,1,1,1,1,1,1,1,1,3,7
49,1,1,1,1,1,1,1,1,3,7
50,1,1,1,1,1,1,1,1,3,7
51,1,1,1,1,1,1,1,1,3,7
52,1,1,1,1,1,1,1,1,3,7
53,1,1,1,1,1,1,1,1,3,7
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11188469655741123,0.13334642023698523,0.137939359240289,0.13469081104181863,0.13623331270142575,0.13026064498897227,0.1319770193152849,0.13282767653674585,0.16139755597336308,0.10623432638075432
NMI,0.34997059018443438,0.64891097921422758,0.66639602947681587,0.65985618839606863,0.71095750442287853,0.72291970132676608,0.73810817249057425,0.76243758176349807,1.0,0.64721499444036923
