,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,3,5,5,5,5,5,0,
1,2,2,4,5,5,5,5,5,0,
2,1,3,3,5,5,5,5,5,0,
3,2,3,3,3,3,3,3,3,1,
4,1,3,3,5,5,5,5,5,0,
5,2,2,2,2,2,2,2,2,1,
6,2,2,2,2,2,2,2,2,1,
7,2,2,2,2,2,2,2,2,1,
8,1,1,4,3,3,7,7,7,4,
9,0,3,3,3,3,3,3,3,1,
10,2,3,4,4,4,4,4,4,0,
11,2,2,2,2,2,2,2,2,1,
12,2,2,2,2,2,2,2,2,1,
13,2,2,2,2,2,2,3,2,1,
14,0,3,3,3,3,3,3,3,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,3,4,3,3,7,7,7,4,
22,99,99,99,99,99,99,99,99,99,
23,1,3,3,3,3,3,3,3,4,
24,99,99,99,99,99,99,99,99,99,
25,1,3,4,4,1,1,1,4,0,
26,2,3,3,3,2,2,2,2,1,
27,1,1,2,2,1,2,2,1,4,
28,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,4,
30,2,2,4,4,4,4,4,9,0,
31,0,0,4,4,4,4,4,9,0,
32,0,3,4,4,4,4,4,4,0,
33,2,2,2,4,4,4,4,9,0,
34,2,2,4,4,4,4,4,9,0,
35,0,3,3,5,5,5,5,5,0,
36,1,1,4,3,3,7,7,7,4,
37,2,2,2,3,3,3,8,8,4,
38,1,1,1,1,1,1,8,8,4,
39,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,4,
41,1,1,0,1,1,1,6,6,4,
42,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,1,1,1,1,1,1,1,1,4,
46,1,1,1,1,1,1,1,1,4,
47,2,3,4,3,3,7,8,8,4,
48,1,1,1,1,1,1,1,1,4,
49,1,1,1,4,4,4,4,4,0,
50,0,0,0,0,6,6,6,6,4,
51,1,1,1,1,6,7,7,1,4,
52,1,1,1,1,6,6,6,1,4,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.0869074647306737,0.10407152840356196,0.09498907276712862,0.11547222532874937,0.11460694155748903,0.11883632897324853,0.111731662885609,0.11324698901659788,0.13755525046425746,
NMI,0.3256733925523751,0.38220584408611918,0.40284708268644082,0.6625183367326889,0.66441693135487401,0.62726113007096262,0.61694400492040613,0.70585580387077596,1.0,
Silhoutte,0.14939779,0.16522858,0.16718621,0.20610003,0.17632648,0.2071191,0.24214663,0.27211664,0.1705063,
