,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,4,2,4,4,4,4,0,
1,2,2,2,4,6,6,6,6,0,
2,2,2,4,2,4,4,4,4,0,
3,2,3,4,5,5,5,5,5,2,
4,2,2,4,2,4,4,4,4,0,
5,2,2,4,4,4,4,4,4,0,
6,0,0,3,4,6,6,6,6,0,
7,0,0,3,4,2,2,8,9,0,
8,0,0,0,2,4,4,8,9,0,
9,2,3,4,5,5,5,5,5,2,
10,0,3,4,5,6,6,6,6,0,
11,2,2,2,2,4,4,2,8,0,
12,0,0,3,4,6,6,6,6,0,
13,2,3,4,5,5,5,5,5,2,
14,2,2,2,4,2,2,2,2,2,
15,2,2,2,4,2,2,2,2,2,
16,1,1,3,3,1,7,7,7,4,
17,2,2,2,4,2,2,2,2,2,
18,2,2,2,4,2,2,2,2,2,
19,2,2,2,4,2,2,2,2,2,
20,2,2,2,4,2,2,2,2,2,
21,1,1,3,1,6,6,6,6,0,
22,99,99,99,99,99,99,99,99,99,
23,2,3,4,5,5,5,5,5,2,
24,0,3,4,5,5,5,5,5,2,
25,1,3,1,5,5,5,5,5,4,
26,2,2,2,4,2,2,2,2,2,
27,99,99,99,99,99,99,99,99,99,
28,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,4,
30,1,3,3,3,3,3,3,3,5,
31,0,3,3,3,3,3,3,3,5,
32,0,3,3,3,3,3,3,3,5,
33,0,3,3,3,3,3,3,3,5,
34,1,1,1,1,1,1,1,1,4,
35,2,2,4,2,4,4,4,4,0,
36,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,4,
40,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,4,
42,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,99,99,99,99,99,99,99,99,99,
46,0,1,3,3,6,7,7,7,4,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,7,7,7,4,
49,2,2,2,4,4,4,4,4,0,
50,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,4,
52,0,0,0,0,0,0,8,8,0,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.17241626905143312,0.20863718686698754,0.17620875909026615,0.19066557235617618,0.23403290400619572,0.22792901033138385,0.22211669092534753,0.23129851946455382,0.265402291451982,
NMI,0.50271016809741043,0.55210073130151338,0.55764722614716511,0.5710751769355048,0.73276895069414816,0.74228807101871686,0.73186179129377993,0.75774365468343341,1.0,
Silhoutte,0.20225884,0.24355263,0.24236614,0.2774124,0.3542522,0.36155273,0.37668782,0.41480504,0.29888351,
