,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,4,5,6,6,6,6,3,
1,99,99,99,99,99,99,99,99,99,
2,1,0,4,5,6,6,6,6,3,
3,1,1,1,1,1,1,1,1,2,
4,1,1,4,5,6,6,6,6,3,
5,0,3,3,3,3,3,3,3,3,
6,2,2,2,2,2,2,2,2,1,
7,2,2,2,2,2,3,8,8,1,
8,2,2,2,2,2,2,2,2,1,
9,2,2,4,4,4,4,8,9,1,
10,2,2,2,2,2,2,8,9,1,
11,2,2,2,2,2,2,2,2,1,
12,2,2,2,2,2,2,2,2,1,
13,2,2,2,5,5,5,5,5,3,
14,0,3,3,3,3,3,3,3,3,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,4,4,4,4,4,4,1,
21,2,2,2,2,2,2,2,2,1,
22,2,3,4,4,4,4,4,4,3,
23,0,3,3,3,3,3,3,3,3,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,1,1,1,1,2,
26,0,0,2,5,5,5,5,5,3,
27,1,3,3,3,3,3,3,3,3,
28,2,3,4,4,4,4,4,4,1,
29,0,3,3,3,3,3,3,3,3,
30,2,2,4,4,4,4,4,4,1,
31,2,2,4,4,4,4,4,4,1,
32,2,2,4,4,4,4,4,4,1,
33,2,3,4,4,4,4,4,4,1,
34,2,2,4,4,4,7,7,7,2,
35,0,1,3,5,6,6,6,6,3,
36,1,1,1,1,1,7,7,7,2,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,7,7,7,2,
39,1,1,1,1,1,7,7,7,2,
40,1,1,1,1,1,1,1,1,2,
41,1,1,1,1,1,1,1,1,2,
42,1,1,1,1,1,1,1,1,2,
43,0,0,0,0,6,6,8,8,3,
44,1,1,1,1,1,1,1,1,2,
45,2,3,3,5,5,5,5,5,3,
46,2,2,2,2,2,7,7,7,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,2,3,3,3,5,5,5,5,3,
52,2,2,2,2,6,1,1,1,3,
53,1,1,1,1,1,7,7,7,2,
54,0,0,0,0,0,0,0,0,3,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1092954288165362,0.12096782385894513,0.13604936103288634,0.14799682249740326,0.15446231710177707,0.13894470243016907,0.13167326491296935,0.13135029084767483,0.17417648313302986,
NMI,0.53242847019361261,0.52174285092921779,0.54668230949980179,0.63474643909686146,0.66586613167014275,0.63732640247554306,0.62702128151881353,0.62982142769929383,1.0,
Silhoutte,0.11368569,0.13117949,0.16653862,0.21431133,0.24087703,0.21468235,0.22688763,0.21738564,0.18468045,
