,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,1,6,6,6,6,0,
1,2,2,0,3,3,5,5,9,0,
2,1,1,1,1,1,1,6,6,0,
3,0,3,3,3,3,5,5,5,1,
4,1,1,1,1,6,6,6,6,0,
5,1,1,1,1,1,1,1,1,0,
6,2,2,0,5,5,3,6,9,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,2,3,3,3,3,5,5,5,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,3,3,3,5,5,5,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,8,1,0,
21,1,1,1,1,1,1,1,1,0,
22,2,2,4,4,6,6,8,8,0,
23,2,3,3,3,3,5,5,5,1,
24,0,3,3,3,3,5,5,3,1,
25,2,2,4,0,0,7,7,7,2,
26,0,3,3,5,5,3,3,3,1,
27,2,2,4,4,4,4,4,4,2,
28,2,2,4,4,4,4,4,4,2,
29,2,2,2,2,2,2,2,3,2,
30,2,2,4,4,4,4,4,4,2,
31,2,2,4,4,4,4,4,4,2,
32,2,2,4,4,4,4,4,4,2,
33,2,2,4,4,4,4,4,4,2,
34,2,2,2,2,2,2,2,2,2,
35,1,1,1,1,6,6,6,6,0,
36,2,3,3,5,5,7,7,8,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,0,0,0,0,0,7,7,7,2,
42,2,2,2,2,2,2,2,2,2,
43,2,3,3,5,5,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,7,7,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,7,7,7,2,
52,0,3,3,5,5,7,7,7,2,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.219922455251005,0.2347404377524784,0.21617950668028338,0.21226889249332195,0.19311381353515572,0.19030872246293612,0.17800501401732596,0.18204788246917278,0.25694525059044626,
NMI,0.60397849346890142,0.66127346810045762,0.58559682099093335,0.59417913662905864,0.60762749629374779,0.62274724340633103,0.62995287221552454,0.59905890602198464,1.0,
Silhoutte,0.19717915,0.23153671,0.2357947,0.22614763,0.20588364,0.22185596,0.23093147,0.25524127,0.23207333,
