,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,4,3,3,3,3,3,0,
1,1,1,1,1,1,7,7,7,1,
2,0,3,3,3,3,3,3,3,0,
3,2,3,2,2,2,2,2,2,1,
4,0,3,3,3,3,3,3,3,0,
5,2,3,3,3,3,3,2,2,1,
6,0,0,0,0,6,7,7,7,1,
7,1,3,3,5,5,5,5,5,3,
8,1,3,3,5,5,5,5,5,3,
9,2,3,4,4,4,4,4,4,2,
10,2,3,3,3,3,3,3,2,1,
11,2,2,2,2,2,2,2,2,1,
12,2,3,3,2,2,2,2,2,1,
13,2,3,4,5,6,6,6,9,1,
14,2,2,2,2,6,6,6,6,1,
15,2,2,2,2,2,2,2,6,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,6,1,
23,0,3,3,5,5,6,6,9,3,
24,1,1,1,1,1,1,1,1,4,
25,1,1,1,1,1,1,1,1,4,
26,2,2,4,4,6,6,6,7,1,
27,1,1,1,1,1,1,1,1,4,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,4,
30,1,3,4,4,4,4,4,4,2,
31,1,1,4,4,4,4,4,4,2,
32,1,1,4,4,4,4,4,4,2,
33,1,1,4,4,4,4,4,4,2,
34,1,1,1,1,1,1,1,1,4,
35,0,3,3,3,3,3,3,3,0,
36,1,1,1,5,5,5,5,5,3,
37,1,1,1,5,5,5,5,5,3,
38,2,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,1,4,
40,2,1,1,1,1,1,8,8,4,
41,2,3,3,1,1,1,8,8,4,
42,1,1,1,1,1,1,1,1,4,
43,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,4,
45,1,1,1,1,1,1,1,1,4,
46,1,1,1,1,1,1,1,1,4,
47,1,1,1,1,1,1,1,1,4,
48,1,1,1,1,1,1,1,1,4,
49,1,1,1,1,1,1,1,1,4,
50,1,1,1,1,1,1,1,1,4,
51,1,1,1,1,1,1,1,1,4,
52,1,1,1,1,1,1,1,1,4,
53,1,1,1,1,1,1,1,1,4,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.07397095713529607,0.0944192120107243,0.090134325291704,0.10060401128013738,0.10073972513979154,0.10331246598720677,0.09521587719003598,0.08808945500876858,0.1137952977847912,
NMI,0.42614993449890715,0.4582639001354229,0.53701789846929116,0.73871574372930471,0.79199764365458081,0.79128463533410576,0.78292481344971843,0.8023437072557319,1.0,
Silhoutte,0.14433673,0.14835856,0.14827661,0.16343961,0.16817246,0.20777855,0.23839942,0.20692146,0.17481751,
