,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,3,5,5,5,5,5,2,
1,0,0,0,0,0,0,3,6,2,
2,1,1,1,1,1,1,1,1,0,
3,0,3,3,3,3,3,3,3,1,
4,0,0,3,5,5,5,5,5,2,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,0,3,3,3,3,3,3,3,1,
10,1,1,1,1,1,1,1,1,0,
11,2,2,2,2,2,2,2,2,3,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,0,3,3,3,3,3,3,3,1,
24,2,2,2,2,2,2,2,2,3,
25,2,2,2,2,2,2,2,9,3,
26,1,1,1,1,1,1,1,1,0,
27,1,1,1,1,1,1,1,1,0,
28,2,2,2,2,2,6,8,8,3,
29,2,2,2,2,2,2,2,2,3,
30,0,3,3,3,6,6,8,8,3,
31,0,0,0,0,6,6,6,6,2,
32,0,0,4,4,6,6,6,6,2,
33,2,2,2,2,2,2,2,2,3,
34,2,2,2,2,2,2,2,2,3,
35,0,3,3,5,5,5,5,5,2,
36,2,2,4,4,6,7,7,7,3,
37,2,2,2,2,2,2,2,2,3,
38,2,2,2,2,2,2,2,2,3,
39,2,2,2,2,2,2,2,2,3,
40,1,3,4,4,4,4,4,4,3,
41,1,3,4,4,4,4,4,4,3,
42,1,3,4,4,4,4,4,4,3,
43,0,0,4,4,4,4,4,4,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,2,2,2,2,2,2,2,2,3,
47,0,0,4,4,6,7,7,7,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,2,2,2,2,2,2,2,2,3,
51,2,2,2,2,2,2,2,2,3,
52,2,2,2,2,2,2,2,2,3,
53,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.22772387759122692,0.2395538513701498,0.24179393599438964,0.24404257783261232,0.24570884087159284,0.24337710579500488,0.2426650945279829,0.2384532627444179,0.2604327323413105,
NMI,0.66700363265136553,0.73131428568766566,0.75349420622380137,0.79927850465741701,0.80618294678814817,0.79097539437210773,0.79576711035306791,0.8075225802061814,1.0,
Silhoutte,0.27460169,0.32387234,0.3342173,0.37678881,0.41377671,0.39799321,0.37514024,0.36818764,0.34041744,
