,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,4,5,5,4,4,4,0,0
1,2,2,4,4,4,7,7,7,0,1
2,2,2,2,5,5,4,4,4,0,0
3,2,3,2,3,6,6,6,6,2,2
4,2,2,2,5,5,4,4,4,0,0
5,2,2,4,5,5,7,7,7,0,3
6,0,0,3,4,5,7,7,7,2,1
7,0,0,4,2,2,2,8,8,0,4
8,0,0,3,5,5,4,8,8,0,4
9,2,3,2,3,6,6,6,6,2,2
10,0,3,2,3,4,7,7,7,5,1
11,2,2,2,5,5,4,4,9,0,3
12,0,0,4,4,4,7,7,7,0,1
13,2,3,2,3,6,6,6,6,2,2
14,2,2,4,2,6,2,2,2,2,5
15,2,2,4,2,2,2,2,2,2,5
16,0,1,1,4,2,5,5,5,4,6
17,2,2,4,2,2,2,2,2,2,5
18,2,2,4,2,2,2,2,2,2,5
19,2,2,4,2,2,2,2,2,2,3
20,2,2,4,2,2,2,2,2,2,5
21,1,1,3,4,4,7,7,7,2,1
22,99,99,99,99,99,99,99,99,99,99
23,2,3,2,3,6,6,6,6,2,2
24,0,3,2,3,6,6,6,6,2,2
25,1,3,3,3,1,6,6,6,5,7
26,2,2,4,2,2,2,2,2,2,5
27,99,99,99,99,99,99,99,99,99,99
28,1,1,1,1,1,1,1,1,4,8
29,1,1,1,1,1,1,1,1,4,8
30,1,3,3,4,3,3,3,3,5,7
31,0,3,3,4,3,3,3,3,5,7
32,0,3,3,4,3,3,3,3,5,7
33,0,3,3,4,3,3,3,3,5,7
34,1,1,1,1,1,1,1,1,4,8
35,2,2,2,5,5,4,4,4,0,0
36,99,99,99,99,99,99,99,99,99,99
37,99,99,99,99,99,99,99,99,99,99
38,1,1,1,1,1,1,1,1,4,6
39,1,1,1,1,1,1,1,1,4,6
40,1,1,1,1,1,1,1,1,4,8
41,1,1,1,1,1,1,1,1,4,8
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,4,8
44,1,1,1,1,1,1,1,1,4,8
45,99,99,99,99,99,99,99,99,99,99
46,0,0,0,4,4,5,5,5,0,6
47,99,99,99,99,99,99,99,99,99,99
48,0,1,1,4,4,5,5,5,4,6
49,2,2,4,5,5,4,4,9,0,7
50,1,1,1,1,1,1,1,1,4,8
51,1,1,1,1,1,1,1,1,4,8
52,0,0,0,0,0,0,8,9,0,3
53,1,1,1,1,1,1,1,1,4,8
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.15172244078152922,0.18791749998307034,0.15922020053059704,0.20106098586644136,0.19931950454157912,0.2122842786723536,0.2212117153745108,0.214956598858722,0.2425728913181681,0.1959110737282212
NMI,0.41699081854172321,0.61563287227584673,0.56427389366829306,0.5855635101154768,0.59020001198128735,0.652572991116534,0.68279852342673075,0.66921451006239019,1.0,0.63370870214428043
