,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,0,1,6,6,6,6,0,
1,1,0,1,1,6,7,8,8,4,
2,2,2,2,2,2,2,2,2,4,
3,2,1,4,4,4,4,4,4,1,
4,0,0,1,1,6,6,6,6,0,
5,2,2,2,2,2,2,2,2,4,
6,1,0,1,1,6,7,8,8,4,
7,2,0,3,5,5,7,5,5,4,
8,2,2,2,2,2,2,2,2,4,
9,1,1,4,4,4,4,4,4,1,
10,0,0,1,1,6,6,6,6,0,
11,2,2,2,2,2,2,2,2,4,
12,1,3,3,3,3,3,3,3,3,
13,2,3,3,3,3,3,3,3,3,
14,2,2,2,2,2,2,2,2,4,
15,2,3,3,3,3,3,3,3,1,
16,2,2,2,2,2,2,2,2,4,
17,2,2,2,2,2,2,2,2,4,
18,2,2,2,2,2,2,2,2,4,
19,0,1,4,4,4,4,4,4,1,
20,2,3,3,3,3,3,3,5,1,
21,2,2,2,2,2,7,8,8,4,
22,2,2,4,4,4,4,4,3,1,
23,1,3,3,3,3,3,3,3,3,
24,1,3,3,3,3,3,3,3,3,
25,2,2,2,2,2,2,3,9,4,
26,1,3,3,3,5,3,3,9,3,
27,1,1,1,1,1,1,1,1,2,
28,2,2,4,4,4,4,4,4,1,
29,1,1,1,1,1,1,1,1,2,
30,2,2,4,4,4,4,4,4,1,
31,2,2,4,4,4,4,4,4,1,
32,2,2,4,4,4,4,4,4,1,
33,1,1,4,4,4,4,4,4,1,
34,1,1,1,5,5,5,5,5,2,
35,1,1,1,1,1,2,1,1,2,
36,0,0,0,5,5,5,5,5,2,
37,1,1,1,1,1,7,1,1,2,
38,1,1,1,1,1,1,1,7,2,
39,1,1,1,1,1,1,1,1,2,
40,0,1,1,5,5,1,7,7,2,
41,1,1,1,1,1,1,7,7,2,
42,1,1,1,1,1,1,7,7,2,
43,1,3,3,3,3,3,3,9,2,
44,1,1,1,1,1,1,1,1,2,
45,1,3,3,5,5,5,3,9,3,
46,1,3,3,3,3,3,3,3,3,
47,2,2,2,2,2,2,2,2,4,
48,1,1,1,1,1,7,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,3,1,1,1,3,1,1,2,
51,1,3,3,3,3,3,3,3,3,
52,1,3,3,3,3,3,3,3,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09714252502284132,0.11733407903290409,0.12542240418285383,0.114906796632449,0.12278522781831726,0.12077316234694785,0.1267207276935573,0.11334086714394136,0.15178133550595702,
NMI,0.43819233194946572,0.57057508129115309,0.68661079131279434,0.65681307453449922,0.7268757944287294,0.68558622155949034,0.73169482487344417,0.70904682663480534,1.0,
Silhoutte,0.10363586,0.12014781,0.12450232,0.11986835,0.17342242,0.18580306,0.2160943,0.22591022,0.17570231,
