,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,3,0,5,5,5,5,5,0,
1,1,2,3,3,6,6,6,6,1,
2,2,2,2,2,2,2,2,2,1,
3,2,2,2,2,2,2,2,2,1,
4,0,0,0,5,5,5,5,5,0,
5,2,2,2,2,2,2,2,2,1,
6,1,2,2,2,6,6,6,6,1,
7,2,2,2,2,6,6,6,6,1,
8,0,0,0,0,0,7,8,8,3,
9,0,0,0,0,0,6,0,9,1,
10,2,2,2,2,2,2,2,2,1,
11,2,2,2,2,2,2,2,2,1,
12,2,3,3,3,3,3,3,3,1,
13,2,2,2,2,2,2,2,2,1,
14,2,3,3,3,3,3,3,3,1,
15,2,3,3,3,3,3,3,3,1,
16,1,1,1,1,1,1,1,1,3,
17,2,3,3,3,3,3,3,3,1,
18,2,3,3,3,3,3,3,3,1,
19,2,3,3,3,3,3,3,3,1,
20,2,3,3,3,3,3,3,3,1,
21,2,3,3,3,3,3,3,3,1,
22,2,3,3,3,3,3,3,3,1,
23,2,0,4,4,4,4,4,4,1,
24,2,3,4,4,4,4,4,4,1,
25,2,3,3,3,2,2,3,3,1,
26,2,3,3,3,3,3,3,3,1,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,2,2,2,2,2,2,2,2,1,
31,2,2,2,2,2,2,2,2,1,
32,2,2,2,2,2,2,2,2,1,
33,2,2,2,2,2,2,2,2,1,
34,99,99,99,99,99,99,99,99,99,
35,1,1,1,1,1,1,1,1,3,
36,1,1,1,1,1,1,8,8,3,
37,2,3,4,4,5,7,7,7,3,
38,2,2,4,4,5,7,7,7,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,3,
41,0,0,4,4,4,4,8,9,1,
42,1,1,1,1,1,1,1,1,3,
43,0,0,4,4,4,4,4,4,1,
44,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,3,
46,1,1,1,1,1,1,1,1,3,
47,2,3,4,4,5,7,7,7,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10738853588166733,0.12131337978145795,0.12957090856375997,0.12951171884796947,0.12943580148904496,0.1290181413799386,0.12508993686006215,0.12538612788784773,0.15583362997309455,
NMI,0.45588125336528901,0.45631515203484835,0.58616781132292362,0.62259880055658334,0.61579832836582749,0.69057184408775263,0.63513812957905358,0.66261890044923422,1.0000000000000002,
Silhoutte,0.20055303,0.21412464,0.2547021,0.27698095,0.30482834,0.32833927,0.34651688,0.34281793,0.23321163,
