,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,0,0,4,4,4,4,4,4,4,2,
1,0,0,0,5,5,5,5,5,5,3,
2,2,3,3,3,3,3,3,3,3,1,
3,2,2,4,2,3,2,6,6,6,3,
4,0,0,4,4,4,4,4,4,4,2,
5,2,2,4,4,2,2,6,6,6,0,
6,2,2,4,4,2,2,6,6,6,0,
7,2,2,4,4,2,2,6,6,6,0,
8,0,3,3,5,5,7,7,7,7,3,
9,0,3,3,3,3,7,7,7,7,1,
10,2,2,4,4,2,2,6,6,6,0,
11,2,2,4,4,2,2,6,6,6,0,
12,2,2,4,4,2,2,6,6,6,0,
13,2,2,4,2,2,7,7,8,8,3,
14,1,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,1,0,
23,2,2,2,2,6,6,2,2,2,3,
24,2,2,4,4,2,2,6,6,6,0,
25,1,1,1,1,1,1,1,1,1,0,
26,0,0,0,5,5,0,8,8,8,3,
27,2,2,2,2,6,6,6,6,6,3,
28,2,2,2,2,6,6,2,2,2,3,
29,1,1,2,2,6,6,2,2,2,3,
30,2,3,3,3,3,3,3,3,3,1,
31,2,3,3,3,3,3,3,3,3,1,
32,0,3,3,3,3,3,3,3,3,1,
33,2,3,3,3,3,3,3,3,3,1,
34,1,2,2,2,6,6,2,2,2,3,
35,0,0,4,4,4,4,4,4,4,2,
36,0,3,3,5,5,7,7,7,7,3,
37,2,0,0,0,0,7,7,8,8,3,
38,1,1,2,2,6,6,2,2,2,3,
39,0,0,0,0,0,7,7,9,9,3,
40,1,1,4,5,5,5,5,5,5,3,
41,2,0,0,5,5,5,5,5,5,3,
42,2,0,4,5,5,5,5,5,5,3,
43,1,1,0,5,5,5,5,5,5,3,
44,1,1,2,2,6,6,2,2,2,3,
45,1,3,0,0,0,0,7,7,7,3,
46,1,1,2,2,6,6,2,9,9,3,
47,1,1,4,5,5,7,7,7,7,3,
48,0,0,1,1,6,6,4,4,4,2,
49,1,1,2,2,6,6,2,2,2,3,
50,1,1,2,2,6,6,2,2,2,3,
51,1,1,2,2,6,6,8,8,8,3,
52,0,2,4,4,4,4,8,9,9,0,
53,1,3,3,4,6,7,7,9,9,3,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.08100375245694508,0.10932306002136573,0.1443389191577571,0.1808199973488634,0.18366266206908016,0.18063349016615224,0.1781882329475301,0.17167183417203827,0.17167183417203827,0.2020561241543865,
NMI,0.19438353625269042,0.37905351738552606,0.50723314394403007,0.64846562413396469,0.64160438868151126,0.62217616305785051,0.63999203454531839,0.62354484851547443,0.62354484851547443,1.0,
Silhoutte,0.0063588,0.04550909,0.10620389,0.14952327,0.17555548,0.22804187,0.23314107,0.23303809,0.23303809,0.1284957,
