,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,3,2,3,5,7,7,9,2,
1,0,2,0,0,6,0,0,0,2,
2,2,2,2,3,5,7,7,9,2,
3,2,3,3,5,3,3,3,3,1,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,2,3,3,5,3,3,3,3,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,2,3,3,5,3,3,3,3,1,
24,1,1,4,4,4,4,4,4,2,
25,1,1,4,4,4,4,4,4,2,
26,0,0,0,3,0,7,7,8,2,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,1,3,3,3,5,7,7,9,2,
30,0,3,3,5,6,6,8,8,1,
31,2,3,3,5,3,3,3,3,1,
32,1,3,3,5,6,3,8,8,1,
33,2,2,4,4,4,4,4,4,2,
34,2,2,4,2,6,6,6,6,2,
35,2,2,4,4,4,5,5,5,2,
36,2,2,1,2,6,6,8,7,2,
37,0,0,4,0,0,0,0,0,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,2,2,2,2,2,2,2,2,2,
42,2,2,2,2,2,2,2,2,2,
43,2,3,3,5,6,6,6,6,2,
44,2,2,4,4,4,4,4,4,2,
45,2,2,2,2,2,6,6,6,2,
46,2,3,4,4,6,6,6,6,2,
47,2,2,2,2,2,6,6,6,2,
48,2,2,4,2,2,6,6,6,2,
49,2,2,4,4,4,4,4,4,2,
50,1,1,1,1,1,1,1,1,2,
51,2,3,4,4,6,4,4,7,2,
52,1,3,2,3,5,7,7,9,2,
53,2,2,4,4,4,5,5,5,2,
54,0,0,0,5,6,5,5,5,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10746331207181743,0.1283371536668995,0.12687959363118506,0.13865315179417811,0.13012707122862308,0.127027659106513,0.1251351596199681,0.1248402141585038,0.17005362506121743,
NMI,0.3993849146748556,0.59011760839200555,0.634874183646148,0.64498852500121207,0.6189316888648051,0.62343490022224257,0.62309614892005061,0.61210014360971099,1.0,
Silhoutte,0.16965131,0.23072535,0.22983341,0.28260345,0.30416195,0.29568623,0.29808235,0.3165268,0.25931229,
