,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,4,2,6,6,6,6,0,0
1,2,1,3,4,4,4,4,4,0,1
2,2,2,4,5,6,6,6,6,0,0
3,2,3,4,5,5,5,5,5,4,2
4,2,2,4,5,6,6,6,6,0,0
5,2,2,2,5,6,6,6,6,0,1
6,0,0,3,4,4,4,4,4,0,1
7,0,0,3,4,2,2,8,9,0,1
8,0,0,3,4,6,6,8,9,0,1
9,2,3,4,5,5,5,5,5,4,2
10,0,3,4,5,5,5,5,5,0,2
11,2,2,4,2,6,6,2,8,0,1
12,0,0,3,4,4,4,4,4,0,1
13,2,3,4,5,5,5,5,5,4,2
14,2,2,2,2,2,2,2,2,4,3
15,2,2,2,2,2,2,2,2,4,3
16,1,1,1,1,1,7,7,7,3,4
17,2,2,2,2,2,2,2,2,4,3
18,2,2,2,2,2,2,2,2,4,3
19,2,2,2,2,2,2,2,2,4,1
20,2,2,2,2,2,2,2,2,4,3
21,1,3,3,4,4,4,4,4,0,1
22,99,99,99,99,99,99,99,99,99,99
23,2,3,4,5,5,5,5,5,4,2
24,2,3,4,5,5,5,5,5,4,2
25,1,3,4,5,5,5,5,5,4,4
26,2,2,2,2,2,2,2,2,4,3
27,99,99,99,99,99,99,99,99,99,99
28,1,1,1,1,1,1,1,1,3,4
29,1,1,1,1,1,1,1,1,3,4
30,1,3,3,3,3,3,3,3,4,5
31,0,3,3,3,3,3,3,3,4,5
32,0,3,3,3,3,3,3,3,4,5
33,2,2,3,3,3,3,3,3,0,5
34,1,1,1,1,1,1,1,1,3,4
35,2,2,4,4,6,6,6,6,0,0
36,99,99,99,99,99,99,99,99,99,99
37,99,99,99,99,99,99,99,99,99,99
38,1,1,1,1,1,7,7,7,3,4
39,1,1,1,1,1,1,1,1,3,4
40,1,1,1,1,1,1,1,1,3,4
41,1,1,1,1,1,1,1,1,3,4
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,3,4
44,1,1,1,1,1,1,1,1,3,4
45,99,99,99,99,99,99,99,99,99,99
46,1,1,1,1,1,7,7,7,3,4
47,99,99,99,99,99,99,99,99,99,99
48,1,1,1,1,1,7,7,7,3,4
49,1,2,2,2,6,6,6,6,0,4
50,1,1,1,1,1,1,1,1,3,4
51,1,1,1,1,1,1,1,1,3,4
52,0,0,0,0,0,0,8,8,0,1
53,1,1,1,1,1,1,1,1,3,4
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1670731246238133,0.18936627906062808,0.19466753737282894,0.18537876715878193,0.22570857316709403,0.20729572009051264,0.2036090973034488,0.2118943397176246,0.2549099125714007,0.22456327890355882
NMI,0.42195830372138299,0.57294743936188752,0.54837714766175505,0.58659764550949556,0.66689595492361065,0.63424024973151638,0.62541055906634657,0.65648207249960266,1.0,0.56828061867751245
